"model","log_marginal","post_prob"
"int12_3",374.690926889239,0.999859171371102
"int12",365.823100923114,0.000140828628897415
"int123_4",339.261506105292,4.1033342109678e-16
"int124_3",337.247827816817,5.4778170328669e-17
"int12_4",322.140936890542,1.50580298628363e-23
"full",281.151160714658,2.37757675690226e-41
"main",279.373113988351,4.01734069998498e-42
"int23_1",279.140168484885,3.18252422337301e-42
"int13_2",278.996372541844,2.75627111183995e-42
"int34",270.678894942234,6.73111961864797e-46
"int14",270.352152571225,4.85495154453605e-46
"int23",269.992793173332,3.3893552896877e-46
"int13",269.84105661548,2.91218356395529e-46
"int24",269.651638938839,2.40965959052061e-46
"int234_1",245.701889073923,9.5655839027782e-57
"int134_2",244.728618460036,3.61431024175259e-57
"int14_2",243.63866893745,1.21525205788354e-57
"int24_1",242.900562706929,5.80912741476904e-58
"x1",164.808121723538,7.06308942363655e-92
"int34_1",159.236323208159,2.68654027262241e-94
"int13_4",159.046762017629,2.22263411609315e-94
"int14_3",158.909888623391,1.93831615927777e-94
"x2",140.593945080021,2.15234261561729e-102
"x3",135.395980365269,1.18977273377583e-104
"int34_2",131.750457606053,3.10622988639386e-106
"int24_3",131.170331379421,1.73895352346761e-106
"int23_4",130.896152920591,1.32194620725515e-106
"null",128.525187103939,1.23457196939066e-107
"x4",119.457416468127,1.42374975355068e-111
