"id","alpha_true"
1,0.656539988374198
2,-0.0894421731187226
3,-0.149089397970463
4,-0.795954999462851
5,1.44029243919511
6,0.0540662805460277
7,0.00309482120449961
8,0.627569704802713
9,-1.58859657654401
10,-0.493566666466416
11,-0.557611850296441
12,0.251811618950183
13,-0.411812574195909
14,1.1824869369736
15,0.615836956091537
16,-0.315613607082932
17,-0.0613906859948176
18,-1.10181313178225
19,-0.413238865453801
20,0.267509137467563
21,-1.10002730225106
22,-1.21208797871337
23,1.0084823407934
24,1.04975212031392
25,-0.576988757194141
26,-0.896736799586962
27,-1.1727108020078
28,0.419545476475849
29,0.569153708828054
30,-0.399265558759362
31,0.352666558484137
32,1.01859004010984
33,0.465762008291927
34,0.102215306048584
35,0.744011551451162
36,0.447582838941745
37,-0.0175650657430867
38,0.670112651109344
39,-0.178790482243688
40,0.643328180559462
41,-1.20158312577814
42,1.0046973576442
43,-1.62279761404454
44,0.910081706409532
45,-0.397306946257257
46,0.416526679079501
47,-1.51425777396775
48,-1.1568923050835
49,1.35426196043167
50,-0.324217237597273
