"model","log_marginal","post_prob"
"int12_3",394.800046919303,0.99993241909215
"int12",385.197929459429,6.7580907849658e-05
"int12_4",356.580190095361,2.51940351665533e-17
"int124_3",356.355152164333,2.01170826203828e-17
"int123_4",356.336095487141,1.97373476065125e-17
"full",294.923881517112,4.21020401590541e-44
"int23_1",276.500970787455,4.20082578168747e-52
"int13_2",275.241983571021,1.19278857273052e-52
"main",274.381417669655,5.04457342312405e-53
"int23",268.502460563015,1.41132104229457e-55
"int13",266.920253083802,2.90055990479055e-56
"int14",266.251186216393,1.48562702406601e-56
"int24",265.832422960758,9.77334477374326e-57
"int34",265.527337159981,7.20354278263385e-57
"int234_1",242.500054579928,7.19323720854636e-67
"int24_1",242.167879009564,5.16015045838727e-67
"int134_2",241.37611501402,2.33777995563611e-67
"int14_2",241.20480663363,1.96972386275923e-67
"int13_4",180.223753385564,6.4665169463663e-94
"int34_1",178.535645865954,1.19545887190059e-94
"int14_3",177.055770540015,2.72165424011026e-95
"x1",169.93355532527,2.19631276021678e-98
"x3",134.51802929129,9.13958875175698e-114
"int24_3",127.907021203889,1.22970891721101e-116
"int34_2",123.888158057729,2.21020335809042e-118
"int23_4",122.365842494245,4.82279703774355e-119
"x2",118.355578478,8.74305986864691e-121
"null",111.005824150899,5.61960389253215e-124
"x4",104.106959130804,5.66978636303998e-127
