"model","log_marginal","post_prob"
"int12_3",394.382518357616,0.999912497904793
"int12",385.03875802501,8.75020935562601e-05
"int12_4",367.252171645681,1.64968918603763e-12
"int124_3",359.880377254277,1.03722386724839e-15
"int123_4",358.964523773171,4.15070997339072e-16
"full",300.476514620683,1.64855240066332e-41
"int13_2",282.545654796431,2.6904769684841e-49
"int23_1",282.351208864306,2.21504464150991e-49
"main",278.939772645557,7.30826956930597e-51
"int14",275.153625879031,1.6577227964052e-52
"int13",273.360765696657,2.75983187164368e-53
"int23",273.008549579996,1.94051547227898e-53
"int34",270.7187390952,1.96546381048402e-54
"int24",270.171631481032,1.13725861095256e-54
"int14_2",258.100810985351,6.50981280916136e-60
"int24_1",255.55833874731,5.12137806628778e-61
"int134_2",251.944718548222,1.38042089675227e-62
"int234_1",247.510166722237,1.63723167141706e-64
"x1",183.316315843217,2.16309168753043e-92
"int14_3",183.314507642201,2.15918391702588e-92
"int13_4",182.183927796241,6.9708389344224e-93
"int34_1",179.57978501959,5.15608668553724e-94
"x2",147.926172941626,9.23275162320257e-108
"x3",138.146868425893,5.22676728845846e-112
"null",136.882494921822,1.47612361639404e-112
"int23_4",132.057910478897,1.18531103469092e-114
"int34_2",131.544413688508,7.09289457798081e-115
"int24_3",128.979727803108,5.45751046441922e-116
"x4",128.9402977173,5.24650762555467e-116
