"model","log_marginal","post_prob"
"int12_3",431.479163652934,0.999872806315344
"int12",422.509491295132,0.000127193684356453
"int12_4",402.641514188653,2.99166336734029e-13
"int124_3",395.189465403989,1.7359174047297e-16
"int123_4",394.624011521918,9.8617856054772e-17
"main",340.539163804669,3.20040277707992e-40
"int13_2",338.454275848152,3.9787742966489e-41
"int23_1",337.629547677655,1.74411216062296e-41
"int14",336.757454100459,7.29170318287686e-42
"full",336.27765379368,4.51288593029785e-42
"int24",332.852365209252,1.46848807822415e-43
"int34",332.197113571305,7.62602552349979e-44
"int13",331.772481992259,4.98750222977337e-44
"int23",331.283452756657,3.05844309403464e-44
"int14_2",320.737472473341,8.04339433719611e-49
"int24_1",316.1425898998,8.12656876044692e-51
"int134_2",312.017856129323,1.31388725081639e-52
"int234_1",306.777317463888,6.96018965914334e-55
"int14_3",256.203229669017,7.56090562625502e-77
"int13_4",250.226834158388,1.91892599170597e-79
"int34_1",249.130093144706,6.40840063911721e-80
"x1",244.130695106949,4.3205464086949e-82
"x2",171.854384629961,1.76333919885625e-113
"x3",168.229597215397,4.70013886960625e-115
"int23_4",167.144405166431,1.58788033793091e-115
"int34_2",166.484335783971,8.20641131596753e-116
"int24_3",165.947690183008,4.79834043589457e-116
"null",156.521544102649,3.86694352133304e-120
"x4",152.423087769578,6.41846029913452e-122
