"id","alpha_true"
1,0.481547366885685
2,-0.2653190576721
3,-0.793014063449493
4,-0.0204742899647653
5,-1.13456210832404
6,0.0344738723186761
7,-0.221186909533797
8,0.134191984772623
9,-0.662683938892742
10,-1.0526622102073
11,0.292084392019809
12,-0.922606239106894
13,-0.339179052119509
14,0.0223253271951003
15,0.282056185503389
16,-0.413227705784372
17,1.21764573106172
18,-0.315637591438985
19,-0.220674872055829
20,0.163264168262545
21,-0.157414778645331
22,-1.40942557617953
23,-0.581153648198778
24,-0.512597528755938
25,0.733978000753933
26,-1.03142093926048
27,-0.667720844316395
28,-0.242130344557285
29,1.44422671354055
30,0.617151343560286
31,0.0306789057090687
32,0.610999727157158
33,0.301462132929777
34,0.808929949648184
35,0.401656909598861
36,-0.791139785080809
37,0.288671501582063
38,-0.0451758489660496
39,-0.687057884239571
40,0.788324485942455
41,1.26297585198174
42,-0.597300908427455
43,-0.791897586668335
44,-0.359278814050005
45,-0.64096415708329
46,0.162005519101287
47,-0.194740378490012
48,-0.521027481364461
49,0.154450823511875
50,0.862333825033892
