"model","log_marginal","post_prob"
"int12_3",494.815948415596,0.999935087199613
"int12",485.173547609266,6.49128003869143e-05
"int123_4",458.60988806487,1.88746795076844e-16
"int124_3",457.63138146715,7.09446368745911e-17
"int12_4",452.002339668418,2.54834239035003e-19
"full",399.477898607972,3.93715815741291e-42
"int23_1",384.488393394784,1.21709214741326e-48
"int13_2",383.349869049784,3.89824041618562e-49
"main",382.54276633472,1.73919534510753e-49
"int23",375.140814879933,1.06101541165504e-52
"int34",374.109602070886,3.78330765899407e-53
"int13",373.942328393634,3.20055743097385e-53
"int24",373.490627253524,2.03729684198157e-53
"int14",373.070195419619,1.3380214832258e-53
"int14_2",350.339485421019,1.79738521266715e-63
"int24_1",350.063903484476,1.36444944816392e-63
"int234_1",349.153872749976,5.49207075490941e-64
"int134_2",347.913665377726,1.58898905387188e-64
"x1",315.186042139175,9.72063703787572e-79
"int13_4",313.76833827761,2.35501546337621e-79
"int34_1",312.073561729694,4.32475650213325e-80
"int14_3",311.681407619475,2.92180544559449e-80
"x3",257.625308537811,9.75856029404407e-104
"null",249.309207932003,2.386432449639e-107
"x2",246.949956347805,2.25496186309545e-108
"x4",240.019130325766,2.20353374091565e-111
"int34_2",238.643108708632,5.5657168667725e-112
"int24_3",238.455725233514,4.61467903970456e-112
"int23_4",237.685399764154,2.13596139831266e-112
