"model","log_marginal","post_prob"
"null",-14.4094570347083,0.999705263657911
"x1",-22.6564036149265,0.000261980270623155
"x2",-24.7539456959243,3.21601181127071e-05
"x3",-28.9614377565646,4.78659905243646e-07
"x4",-30.3717002649424,1.16830927656999e-07
"int12_3",-36.3908720277785,2.84095753933585e-10
"int12_4",-36.8560238569769,1.78423424338884e-10
"int23_1",-49.4213712001064,6.22860594380687e-16
"int13_2",-50.064306108443,3.27467174780033e-16
"int14_2",-51.7092913374979,6.32062122437266e-17
"int24_1",-51.8284721558102,5.61048225900271e-17
"main",-51.9176623210677,5.1317488871226e-17
"int12",-52.1231443405569,4.17855083094844e-17
"int23",-65.1494486671248,9.19969863691286e-23
"int23_4",-65.3606077808551,7.44849212763477e-23
"int13",-65.7696649701214,4.94785635736149e-23
"int13_4",-66.7524674796213,1.85178847282682e-23
"int14",-67.3958652202469,9.73121992983121e-24
"int24",-67.4770745271433,8.97219149124869e-24
"int34",-67.6501067897641,7.5466042737186e-24
"int34_1",-69.0803843140411,1.80546860443978e-24
"int14_3",-69.1079841957297,1.75631926250987e-24
"int34_2",-70.786842063015,3.27706274545861e-25
"int24_3",-70.9555485083842,2.76832119973479e-25
"int123_4",-94.5649430044611,1.54449578641953e-35
"int124_3",-97.4035785991684,9.03614004036665e-37
"int234_1",-109.929980150745,3.2797132996348e-42
"int134_2",-112.542613378265,2.40537995229432e-43
"full",-199.145816669709,5.88695047691535e-81
