"model","log_marginal","post_prob"
"null",-18.1758997341385,0.956524782638624
"x1",-21.2670455118325,0.0434739070662124
"x3",-31.9732257604388,9.74077851305102e-07
"x4",-33.5539784544539,2.00484820550801e-07
"x2",-33.944031016476,1.35732491424739e-07
"main",-54.2323779153255,2.09684687021938e-16
"int12_3",-54.4194152951167,1.73915149232812e-16
"int13_2",-55.0640612343091,9.12790769303784e-17
"int12_4",-55.449330008462,6.20942144065322e-17
"int23_1",-57.3081083911823,9.67818550727683e-18
"int14_2",-57.927448008957,5.20976536033952e-18
"int24_1",-58.1599437745583,4.12901571435419e-18
"int13_4",-61.6284115364222,1.28679725589429e-19
"int34_1",-61.7111914625622,1.18456599402906e-19
"int14_3",-61.8054582797152,1.07800233721111e-19
"int12",-68.0631003361311,2.06519130372274e-22
"int13",-68.3662517541121,1.5251174830673e-22
"int14",-69.5839128138781,4.51315054514381e-23
"int34",-69.9431221318472,3.15120891082896e-23
"int24",-69.9450660389236,3.14508920352629e-23
"int23",-69.9678088783379,3.07436819140382e-23
"int24_3",-77.6377890099338,1.43458349733632e-26
"int23_4",-77.6917244185142,1.35925825841929e-26
"int34_2",-78.5372776349099,5.83556464294089e-27
"int124_3",-112.498177289477,1.04004364299511e-41
"int123_4",-112.873379648867,7.1466621125295e-42
"int134_2",-114.689462372605,1.16248817520046e-42
"int234_1",-116.848799941576,1.34152927144232e-43
"full",-217.985520188867,1.60132923308915e-87
