"model","log_marginal","post_prob"
"x1",1.97782266118463,0.982756797906571
"null",-2.06824893179629,0.0171893514186
"x3",-7.83417125784342,5.38457265182591e-05
"x4",-17.9519796492204,2.17291574962479e-09
"x2",-18.0462839517886,1.97736594158927e-09
"int12_3",-18.95557218643,7.96504413807819e-10
"int12_4",-25.2811113535671,1.42574360217075e-12
"int23_1",-29.0042399776502,3.4443495115509e-14
"main",-29.0293628869199,3.35889535435871e-14
"int13_2",-29.1486478848517,2.98120373955889e-14
"int14_2",-32.9376995406305,6.74260054883743e-16
"int12",-34.6926921651412,1.16585306547919e-16
"int24_1",-35.9922190989022,3.1788237020247e-17
"int34_1",-36.2754880856908,2.39466234242033e-17
"int14_3",-37.2406634937706,9.12166106171922e-18
"int13_4",-37.8244748914612,5.08777459506292e-18
"int14",-43.0549157401047,2.72255250471178e-20
"int34",-44.5254078694584,6.25676216181174e-21
"int24",-44.6089547467757,5.75526994613347e-21
"int23",-44.6197552286725,5.69344472933041e-21
"int13",-44.7419509967253,5.03855682830935e-21
"int34_2",-50.3321691179195,1.88150457436898e-23
"int23_4",-52.6411119442006,1.86958041558262e-24
"int24_3",-53.7060780491589,6.44518291582753e-25
"full",-73.9564922212093,1.03417043052898e-33
"int123_4",-77.9229380354041,1.95878417272777e-35
"int124_3",-80.3856661585203,1.66892704280465e-36
"int234_1",-89.5325915131988,1.77818991976517e-40
"int134_2",-89.5877481030389,1.68276682447815e-40
