"model","log_marginal","post_prob"
"null",10.456979073426,0.999066171861537
"x4",2.82506231481922,0.000484278199978328
"x3",2.75059195922619,0.000449523970417718
"x1",-7.01325414848178,2.58445139108547e-08
"x2",-12.3564911841269,1.23546375283155e-10
"int12_3",-22.2950890201088,5.96419466841012e-15
"int12_4",-25.0484312306914,3.80006024046153e-16
"int12",-37.8087830565594,1.09154110825117e-21
"int13_2",-38.1679247204917,7.62196330070707e-22
"int14_2",-39.4916179491074,2.0285895708892e-22
"int23_1",-40.2188686231441,9.8028697835552e-23
"main",-40.3682061405025,8.44299970297144e-23
"int24_1",-40.7094391095321,6.00207169107176e-23
"int13_4",-48.8726154836911,1.71032531703472e-26
"int14_3",-51.4487931520814,1.30094512676466e-27
"int34_1",-53.2288145068631,2.19384290922023e-28
"int13",-53.7033807967902,1.36490996832349e-28
"int14",-54.2310229831751,8.05289275879368e-29
"int34",-55.715593289155,1.8247829889847e-29
"int23",-55.857437480149,1.58346720894937e-29
"int24",-55.8815746899623,1.54570430761731e-29
"int23_4",-57.8908279689431,2.0726158041672e-30
"int24_3",-59.5412981759545,3.97858555924618e-31
"int34_2",-59.7922061228514,3.09571352917577e-31
"int123_4",-82.7882183981788,3.18947739297938e-41
"int124_3",-84.2324869711832,7.52456947755438e-42
"int134_2",-99.7206052585987,1.4127891446436e-48
"int234_1",-101.454307341448,2.49539960176294e-49
"full",-188.173465427945,5.43861441164456e-87
