"model","log_marginal","post_prob"
"null",-19.2025725196017,0.999963760245935
"x2",-29.4914632226146,3.40075859035679e-05
"x1",-32.5790308904782,1.5511800233573e-06
"x3",-34.1107902877071,3.35295364495489e-07
"x4",-34.9598841318129,1.43440165677244e-07
"int34_1",-35.3518403545099,9.69273531805406e-08
"int14_3",-35.6599269825189,7.12272260464063e-08
"int13_4",-36.3965625650046,3.40980279463802e-08
"int12_3",-53.8071650902764,9.36269032260851e-16
"int12_4",-55.1930812988057,2.34155787943078e-16
"int23_1",-58.6018394142369,7.74640247522026e-18
"main",-60.7521152401535,9.02084315549026e-19
"int24_1",-61.2649066374951,5.40187658306255e-19
"int13_2",-61.5555180804637,4.03955672982935e-19
"int14_2",-62.1924854068628,2.13649714374288e-19
"int12",-69.5050457176769,1.42527190690718e-22
"int23",-71.9735077106412,1.20741982571005e-23
"int24_3",-74.173781236531,1.33749341246629e-24
"int24",-75.4031982756681,3.91167365971229e-25
"int23_4",-75.4229802100833,3.83505353367391e-25
"int34_2",-75.7640870509402,2.72665764456511e-25
"int34",-75.8751788533529,2.43996757599243e-25
"int14",-76.0236384279788,2.10333709447159e-25
"int13",-76.3752302287521,1.47983911426595e-25
"int123_4",-112.466577540327,3.1328638416827e-41
"int124_3",-114.22494542015,5.39873552865799e-42
"int234_1",-116.383632213114,6.23427980986935e-43
"int134_2",-121.738630681762,2.94537099046083e-45
"full",-216.487264878592,2.09088913318571e-86
