"model","log_marginal","post_prob"
"null",-10.8894411237945,0.998779656044218
"x2",-17.6028375486169,0.00121304989780062
"x1",-22.9995123517125,5.49708658934819e-06
"x4",-24.4119740670522,1.3387770199224e-06
"x3",-25.4842375755321,4.58173666173425e-07
"int12_3",-35.4912103427041,2.06565158638668e-11
"int12_4",-41.5567013303774,4.79565359257044e-14
"int13_2",-45.6450453425849,8.04086110391231e-16
"main",-47.6658238074166,1.06583413196042e-16
"int23_1",-47.7148568873202,1.01483357668921e-16
"int24_1",-50.7042862712695,5.10625080479512e-18
"int12",-51.0954156488012,3.45331990521465e-18
"int14_2",-51.8611599290876,1.60575135246293e-18
"int24_3",-58.2426319705103,2.71794211060952e-21
"int34_2",-59.611734163896,6.9126835274946e-22
"int23_4",-60.0549156321443,4.43787850620705e-22
"int34",-60.8305345079994,2.04328247785606e-22
"int13",-61.3540153490775,1.21055233589826e-22
"int24",-61.7408630229505,8.22200544337264e-23
"int14",-63.1602452678011,1.98860205245641e-23
"int23",-63.3992202281925,1.56589406010458e-23
"int34_1",-65.431540014561,2.05180983889141e-24
"int13_4",-66.4180768412482,7.65049627448194e-25
"int14_3",-66.836699822157,5.03366092416878e-25
"int123_4",-92.8544540601858,2.52648579217274e-36
"int124_3",-95.1615641377399,2.51507930951379e-37
"int234_1",-104.861434682576,1.54152805008091e-41
"int134_2",-105.896792128244,5.4739573111755e-42
"full",-193.541604254703,4.72762621592665e-80
