"model","log_marginal","post_prob"
"null",-16.3966125065892,0.999993760968162
"x2",-28.5175544596318,5.44426284855138e-06
"x1",-31.0326219941188,4.40209218445001e-07
"x3",-31.8984340657253,1.85200317904781e-07
"x4",-31.9878487037627,1.69359453627747e-07
"int12_3",-58.36228002678,5.95030814709812e-19
"int12_4",-61.155672074267,3.64237540701141e-20
"int13_2",-64.7534819108398,9.9741465734273e-22
"int23_1",-65.5028795199573,4.71429222490013e-22
"main",-66.191195675977,2.36856109399132e-22
"int14_2",-66.8739956805302,1.1965981224199e-22
"int24_1",-67.2887460063881,7.90359247684636e-23
"int23_4",-73.8984434507175,1.06480335792966e-25
"int12",-74.0045572617849,9.57601393637098e-26
"int34_2",-74.0232681736612,9.39850385007242e-26
"int24_3",-74.3499078615596,6.77955064917818e-26
"int13_4",-76.431086625534,8.45972910858132e-27
"int14_3",-77.7024041017994,2.3726314996366e-27
"int34_1",-77.7413831786871,2.28192777185003e-27
"int13",-80.3805862002177,1.62971095545665e-28
"int23",-80.9474881875722,9.24502692105361e-29
"int14",-81.7641483266275,4.08542449205832e-29
"int24",-81.8877414790771,3.61045024180039e-29
"int34",-81.9273523704491,3.47023249764073e-29
"int124_3",-118.908854678862,3.01645039258606e-45
"int123_4",-120.32292756199,7.33452743348651e-46
"int134_2",-125.201100585325,5.58224009151982e-48
"int234_1",-125.561463399743,3.8931839987442e-48
"full",-225.781328757633,1.16243968395417e-91
