"model","log_marginal","post_prob"
"null",-20.4243129372497,0.948064510831386
"x2",-23.328743130652,0.0519349698391643
"x1",-35.7906664963397,2.01055210252308e-07
"x3",-35.7973725442662,1.99711435122617e-07
"x4",-36.3841642286986,1.1106124610484e-07
"int12_3",-39.4049102697621,5.41588214469135e-09
"int12_4",-40.3591584143527,2.08566475171918e-09
"int14_2",-53.2339532538892,5.34308578604442e-15
"int24_1",-53.5958011591041,3.72086230340643e-15
"int12",-54.0511405046514,2.35989257248211e-15
"int13_2",-57.1670179533086,1.04636655809567e-16
"main",-57.1791354475776,1.03376372888953e-16
"int23_1",-57.7390094525208,5.90569615984825e-17
"int24_3",-62.4495064466876,5.31530570639964e-19
"int24",-68.3430277672187,1.46556288902454e-21
"int14",-68.8395547541271,8.9200138506074e-22
"int34_2",-69.2767259723703,5.76108762752689e-22
"int23_4",-69.8543302311137,3.233360575968e-22
"int34",-72.4350767250118,2.44821851041921e-23
"int13",-72.5447456303839,2.1939239885053e-23
"int23",-72.9127721317328,1.51841224725761e-23
"int14_3",-80.4438542616055,8.14108494566746e-27
"int34_1",-81.2634865905804,3.58691007258452e-27
"int13_4",-82.463949713384,1.07985633059752e-27
"int124_3",-100.214543213593,2.11047966029349e-35
"int123_4",-100.310359376105,1.91764733108695e-35
"int234_1",-113.33832490256,4.21497692862545e-41
"int134_2",-113.75834873464,2.76937118588714e-41
"full",-204.229042663092,1.41728771326491e-80
