"model","log_marginal","post_prob"
"null",-16.9221191148781,0.6741155723151
"x1",-17.6489792638313,0.325883977094603
"x4",-32.0498382224878,1.81488632128895e-07
"x3",-32.2697144367599,1.4566606916438e-07
"x2",-32.4353289539042,1.23433467650704e-07
"int12_3",-43.4074156691447,2.11990409863973e-12
"int12_4",-49.0182981679765,7.75426978241592e-15
"main",-55.5079519879669,1.17793157442774e-17
"int12",-56.27078349142,5.49321440969884e-18
"int23_1",-57.7484286650103,1.2534107222063e-18
"int13_2",-57.8086416336663,1.18016639897076e-18
"int24_1",-60.2885684853245,9.88381705692062e-20
"int14_2",-60.599120668894,7.24525372144779e-20
"int34_1",-61.2979383238062,3.60214297957074e-20
"int13_4",-62.315608063248,1.30194487088417e-20
"int14_3",-62.3290297271352,1.28458734840985e-20
"int24",-70.5164046578458,3.57299070791159e-24
"int13",-70.7864854248694,2.72732755285112e-24
"int34",-70.9221988022382,2.38121017181276e-24
"int23",-71.0215912117971,2.15591758071255e-24
"int14",-71.2185169634254,1.77055077910732e-24
"int34_2",-77.1108964159614,4.88742949320151e-27
"int24_3",-78.4496168756669,1.28139078591587e-27
"int23_4",-78.46708721472,1.25919886901777e-27
"int124_3",-97.6236381737369,6.03267530650136e-36
"int123_4",-101.512339696491,1.23500392557066e-37
"int134_2",-116.899257551997,2.56575284948092e-44
"int234_1",-117.115840898365,2.06611203614744e-44
"full",-202.009502602768,2.7945059646109e-81
