"model","log_marginal","post_prob"
"x1",-7.45814323155054,0.780753376792084
"null",-8.72820958600568,0.219245688602588
"x2",-21.3082300121639,7.54219242710031e-07
"x4",-22.9675596091962,1.435026499435e-07
"x3",-24.3263807151997,3.68749476696492e-08
"int12_3",-32.8454496603022,7.36116883629023e-12
"int12_4",-34.7411679265961,1.10572415378318e-12
"main",-39.2956385133837,1.163229353164e-14
"int24_1",-39.7837778134811,7.13952219906442e-15
"int14_2",-41.5440179767743,1.22802316299465e-15
"int13_2",-43.7378384544775,1.36912288819418e-16
"int23_1",-43.813435153591,1.26943714345101e-16
"int12",-44.8333619820884,4.57786106467981e-17
"int14_3",-50.942843715995,1.0170642841706e-19
"int34_1",-51.1846709371965,7.98590566854815e-20
"int13_4",-51.6900916296302,4.8175114788079e-20
"int23",-53.8184958666831,5.73414330887065e-21
"int24",-54.2380817491234,3.76916117813806e-21
"int13",-54.7053994949071,2.36206144581255e-21
"int34",-54.9298987593849,1.88708907017741e-21
"int14",-54.9329290249507,1.88137934451008e-21
"int24_3",-63.174349370922,4.95761722792549e-25
"int23_4",-64.2206851101319,1.74122604472909e-25
"int34_2",-64.8772846459236,9.03020478716204e-26
"int124_3",-89.9775123625638,1.13450707223216e-36
"int123_4",-90.8471202445508,4.75489907151581e-37
"int234_1",-97.9218656256428,4.02363357155024e-40
"int134_2",-100.991528007986,1.86844788566532e-41
"full",-195.358512753054,1.94276486429911e-82
