"model","log_marginal","post_prob"
"null",-18.8590524758428,0.999963841228893
"x2",-29.1677921715839,3.33392273703121e-05
"x1",-32.0591802484473,1.85029784963694e-06
"x3",-32.8305877544351,8.55507105467771e-07
"x4",-34.8483777561845,1.13738777904522e-07
"int12_3",-52.2399485985703,3.18306354750537e-15
"int12_4",-55.6688989317603,1.03197957228124e-16
"main",-57.9422096371087,1.06263668708252e-17
"int13_2",-59.249538579409,2.87487562056642e-18
"int23_1",-59.2721491500041,2.81060240762334e-18
"int14_2",-62.1277161186611,1.61674838858469e-19
"int24_1",-62.340958475983,1.30626851046545e-19
"int12",-67.1609361104631,1.05376256972751e-21
"int34_2",-71.8383913867412,9.80279120081625e-24
"int24",-72.9010841604946,3.38710098133633e-24
"int23",-73.2031971634706,2.50392971762921e-24
"int34",-73.4738929093778,1.9101191816801e-24
"int14",-73.5805145855398,1.71694055989664e-24
"int13",-73.6595816531024,1.58641522467334e-24
"int24_3",-74.1565338212759,9.6514659911412e-25
"int23_4",-74.2780039946996,8.54750687251927e-25
"int14_3",-75.859678250627,1.75762838292746e-25
"int34_1",-76.8358385900713,6.62195169312869e-26
"int13_4",-76.9211762121012,6.08029079015151e-26
"int124_3",-112.315529773981,2.58435343596965e-41
"int123_4",-112.34586870818,2.50712435484047e-41
"int234_1",-117.472815890262,1.48789061889262e-43
"int134_2",-120.329953614509,8.54538940514636e-45
"full",-217.661135929364,4.58496960992787e-87
