"model","log_marginal","post_prob"
"null",-1.06857539127581,0.997034283109309
"x3",-7.04679344031679,0.00252582339499705
"x2",-8.80928452999623,0.000433473773904579
"int14_2",-13.1302827237999,5.75939884513343e-06
"x1",-15.2961448999173,6.6032108223713e-07
"x4",-28.0748984099743,1.86214299783994e-12
"int124_3",-37.7749370423172,1.14114222611578e-16
"int12_3",-48.3007781835279,3.06214005921786e-21
"main",-50.4740613934978,3.48481835291182e-22
"int12_4",-51.0943449735677,1.87410711418761e-22
"int23_1",-52.6148846267744,4.09668364784082e-23
"int13_2",-52.6630638540575,3.90398783588561e-23
"int24_1",-53.956353207194,1.07112468037025e-23
"int34_1",-55.6344394064896,2.0001218291904e-24
"int14_3",-55.7972343800391,1.69963431610651e-24
"int13_4",-56.5571691215365,7.94913781027379e-25
"int12",-61.5865889784702,5.20080697112252e-27
"int34",-65.2073629880184,1.39183759346933e-28
"int24",-65.667436514953,8.78579708311154e-29
"int14",-65.8378498163052,7.40920501742392e-29
"int23",-66.0834085377164,5.79597914941992e-29
"int13",-66.1520602662881,5.41142629434934e-29
"int24_3",-70.4636314051939,7.25805397622682e-31
"int34_2",-70.5861149762919,6.42134870600849e-31
"int23_4",-70.9382923295186,4.51520604383799e-31
"full",-86.8141609091617,5.75274937407731e-38
"int134_2",-107.12917294717,8.65322160493733e-47
"int123_4",-108.191020649805,2.99242468091204e-47
"int234_1",-110.993983636009,1.81431157027073e-48
