"model","log_marginal","post_prob"
"null",-12.5153249504896,0.999985317744572
"x1",-23.6874027246788,1.40611841131727e-05
"x3",-27.2850141373715,3.8512269341027e-07
"x2",-28.4397983434158,1.21361993550579e-07
"x4",-28.4972449958715,1.14586627524176e-07
"int12_3",-56.1321197260846,1.14145904593029e-19
"int12_4",-57.5488327662654,2.76815037287904e-20
"int23_1",-65.3958277960171,1.08213897077687e-23
"main",-66.0087230206295,5.86281274681378e-24
"int13_2",-66.0828870018911,5.44373550044808e-24
"int14_2",-66.5227163545464,3.50656226351749e-24
"int24_1",-67.279665678386,1.64491189185009e-24
"int14_3",-69.0714990086339,2.74131733577832e-25
"int34_1",-69.4241632772024,1.92663376286995e-25
"int13_4",-70.3782522228061,7.42067826341561e-26
"int12",-71.7038698137877,1.97122045687835e-26
"int34_2",-72.9043858016214,5.93413918642456e-27
"int23_4",-74.1063913936426,1.78374731637545e-27
"int24_3",-74.6669722842389,1.01830094145067e-27
"int14",-80.1390354221216,4.27946343391158e-30
"int34",-80.2177838267689,3.95539010072637e-30
"int23",-81.1262146734992,1.5946406043945e-30
"int24",-81.4516494090937,1.15167067482212e-30
"int13",-81.7365370972644,8.66170039426702e-31
"int123_4",-116.221215928082,9.14318339751498e-46
"int124_3",-118.191153175685,1.27515962922742e-46
"int134_2",-124.418084079445,2.51908501269422e-49
"int234_1",-124.435724607171,2.47503668383727e-49
"full",-218.287640160732,4.30737416872755e-90
