"model","log_marginal","post_prob"
"int12_3",37.5329911039589,0.999804631832209
"int12",28.9908011040779,0.000195024495930122
"int12_4",22.6494574031868,3.43620121396096e-07
"int23_1",13.3118315512298,3.0255142678999e-11
"main",12.3461765635581,1.15191536913107e-11
"int13_2",12.1919127858012,9.87244369075349e-12
"int124_3",6.84753703162429,4.71402374831248e-14
"int14",6.3145515504931,2.76642635077522e-14
"int23",4.75992392025422,5.84457466914087e-15
"int34",4.32332919354276,3.77695865533204e-15
"int14_2",4.09297269319681,2.9998509283814e-15
"int13",3.64572688923595,1.9180648610897e-15
"int24",3.63140717874832,1.89079444579929e-15
"int123_4",2.79976812827429,8.23129311915424e-16
"int24_1",1.90266000011132,3.35628597089437e-16
"null",-8.12787940740498,1.47792039519622e-20
"x1",-9.81118053014417,2.74538118771017e-21
"x3",-17.4413779296686,1.33306101251083e-24
"int134_2",-18.1087641541424,6.83924044554366e-25
"int234_1",-19.7971972080804,1.26395238580516e-25
"x2",-22.2205025792802,1.12021804271144e-26
"x4",-24.2370674352238,1.49114396094083e-27
"int14_3",-47.9257074606735,7.68553185803021e-38
"int34_1",-49.283452742523,1.97702719550004e-38
"int13_4",-49.765809629972,1.22047168684877e-38
"full",-51.1669859964616,3.00610776030351e-39
"int23_4",-61.6773563457464,8.19235379129142e-44
"int34_2",-62.703646330554,2.9355982629524e-44
"int24_3",-63.1274998092571,1.92140711740496e-44
