"model","log_marginal","post_prob"
"int12_3",55.1383263087445,0.999502521743711
"int12",47.5328652023661,0.000497478256216594
"int123_4",24.2280547762794,3.7637739623598e-14
"int124_3",24.1433053384347,3.45793894023359e-14
"int34",9.81449776026148,2.06964213224584e-20
"int12_4",9.57688208322247,1.63192456381214e-20
"x1",6.10107389920101,5.04865582346696e-22
"null",-3.45506393301433,3.57271058087689e-26
"x2",-16.795494860911,5.74542682806933e-32
"x4",-18.1541405149952,1.47662421996356e-32
"x3",-18.9690691576373,6.53658593176204e-33
"int13_2",-21.1436073909879,7.42952450484381e-34
"int14_2",-23.8008784966449,5.21102121629382e-35
"int23_1",-24.7009375466045,2.11851802071235e-35
"main",-27.3783673306923,1.45626087528257e-36
"int24_1",-28.4785425830199,4.84662190082288e-37
"int14_3",-33.0879809286966,4.82597982776885e-39
"full",-33.8348996404955,2.28666648926348e-39
"int13",-35.3345191698092,5.10418422263964e-40
"int13_4",-36.1498542708948,2.2585556997469e-40
"int34_1",-37.9357499683044,3.78639709983633e-41
"int14",-38.6538217316493,1.84659457094126e-41
"int23",-38.865478014335,1.49434336203465e-41
"int24",-43.0200735008342,2.34494415502333e-43
"int23_4",-60.3216395887758,7.18055187655597e-51
"int24_3",-61.2712380977834,2.77812915165711e-51
"int34_2",-62.4207244587027,8.80109782200294e-52
"int134_2",-77.3786791217753,2.80788733106842e-58
"int234_1",-82.484503084407,1.70195669197043e-60
