"model","log_marginal","post_prob"
"int12_3",52.1753184174347,0.999257703237755
"int12",44.9702995440799,0.000742296762157589
"int124_3",22.0833855772822,8.52937330566563e-14
"int123_4",18.3077879958017,1.95522133307217e-15
"x1",9.10771933880085,1.97540830926144e-19
"int12_4",2.48967759490407,2.63923380838232e-22
"null",2.11138761513828,1.807959156298e-22
"int34_2",-6.22328163778672,4.33998021880482e-26
"int24_3",-6.53769860011788,3.16911645396231e-26
"int23_4",-7.18945259595387,1.65152455172334e-26
"x2",-8.51893293317552,4.37017733260696e-27
"main",-9.14953174490714,2.32612728685468e-27
"int23_1",-10.3522222754666,6.98733579602789e-28
"int13_2",-10.3977638302486,6.67625888661035e-28
"x3",-12.3007864093913,9.95545156988039e-29
"x4",-13.9203307283977,1.97106888848845e-29
"int24_1",-15.2921907592371,4.99931568840552e-30
"int14_2",-17.0286145224129,8.80625593455214e-31
"int24",-23.6663053611317,1.15366256175617e-33
"int34",-24.2014390002394,6.75574444411475e-34
"int23",-24.8436020062517,3.55455601695444e-34
"int14",-24.9476823216116,3.20319852720595e-34
"int13",-25.0007459814479,3.03765607637123e-34
"int14_3",-35.491207691564,8.4447922142468e-39
"int34_1",-35.5800869031497,7.72661400605068e-39
"int13_4",-35.6156604213144,7.4565826214385e-39
"int234_1",-69.9412025093808,9.22882300958322e-54
"int134_2",-71.4749401787082,1.99091404650817e-54
"full",-150.609680915002,8.53633169519996e-89
