"model","log_marginal","post_prob"
"int12_3",51.8500142603539,0.999785411496338
"int12",43.3449060408875,0.000202388218548532
"int12_4",40.534899224387,1.21846981007359e-05
"int13_2",33.541779687348,1.11877189281863e-08
"main",31.9744728451164,2.33382793525828e-09
"int23_1",31.8496558437918,2.05997286184527e-09
"int13",24.8256009166715,1.83380521548387e-12
"int14",24.6933657791789,1.6066608566943e-12
"int34",24.0932739870933,8.8167323907062e-13
"int24",23.8577144532721,6.96635261646103e-13
"int23",23.235548919557,3.73940406041326e-13
"int14_2",21.3461161980451,5.65239092423272e-14
"int24_1",20.9668063458521,3.86812067687878e-14
"int123_4",18.5549913622112,3.46786414833366e-15
"int124_3",17.7379242614814,1.53184330461918e-15
"int14_3",9.1356215095601,2.81372549606728e-19
"x1",4.91000716531646,4.11264036290421e-21
"int134_2",2.86777432137443,5.33568618170037e-22
"int234_1",-0.845667535980134,1.30155633735668e-23
"null",-11.7044644734407,2.50349876256976e-28
"int23_4",-23.3536037299256,2.18469333152575e-33
"x3",-24.098439901061,1.0373187881646e-33
"x2",-27.3096243725796,4.18131173842094e-35
"x4",-27.6094626815626,3.09809281545444e-35
"int13_4",-35.3446696134664,1.35436816734951e-38
"int34_1",-36.3375959652078,5.01781103436308e-39
"full",-38.2165972994992,7.66433345033631e-40
"int24_3",-70.9872579067972,4.49114752679116e-54
"int34_2",-71.0797387881166,4.09442937846336e-54
