"model","log_marginal","post_prob"
"int12_3",-0.767936671169082,0.514506896696042
"x1",-0.826044437766569,0.485462086606715
"null",-10.4941154450056,3.07160544754451e-05
"int12",-15.2384698072289,2.67250489559852e-07
"int12_4",-17.5766432765944,2.57906729340186e-08
"main",-19.4620597826733,3.91414300971247e-09
"x3",-20.2262300582548,1.82289542664705e-09
"int23_1",-20.7078288160387,1.12617549313831e-09
"int13_2",-21.2400959582088,6.61371368084801e-10
"x4",-23.847077687952,4.87806530328165e-11
"int24_1",-24.8298698590075,1.82568729466542e-11
"x2",-25.5748836156175,8.66704456745016e-12
"int14_2",-27.7265253600768,1.00791728513052e-12
"int24",-28.9316068156869,3.02040142658611e-13
"int23",-33.6073367845296,2.81462760243633e-15
"int13",-34.783310514101,8.68364460429036e-16
"int14",-35.2165450648458,5.63054801109673e-16
"int34",-35.2508004745469,5.44093741733737e-16
"int13_4",-38.6325924109354,1.84918411333159e-17
"int34_1",-39.9867877821401,4.77375994957163e-18
"int14_3",-40.0322185389314,4.56173706816503e-18
"int123_4",-56.6999870824097,2.63275438930111e-25
"int124_3",-56.8807077605442,2.19747707087274e-25
"int24_3",-60.8050203526705,4.34127250996434e-27
"int23_4",-62.2033568941311,1.07232690916185e-27
"int34_2",-62.7073223780427,6.47825107316266e-28
"int234_1",-71.2516311988314,1.26098988559672e-31
"int134_2",-82.2210225463631,2.17152818724748e-36
"full",-157.503406810137,4.38572504363145e-69
