"model","log_marginal","post_prob"
"int12_3",7.73636884578491,0.544290806969221
"x1",7.43542697691117,0.402840945065499
"int12_4",5.39644196236943,0.0524340816067201
"int13_2",-0.38668310445173,0.00016144862884314
"int12",-0.803552637623213,0.000106411906222234
"int23_1",-1.19506064543774,7.19383472082804e-05
"main",-1.22174233441374,7.00442912738066e-05
"int14_2",-2.92330228924448,1.27759924455287e-05
"int24_1",-3.07269211398297,1.10031103824792e-05
"x3",-6.4402863301697,3.79304403308956e-07
"int34",-7.94967682936279,8.3843214311307e-08
"int13",-8.87648345568251,3.31864590290822e-08
"int14",-9.34409797963793,2.07911498503879e-08
"int23",-9.78674641900924,1.33548413738076e-08
"int24",-9.79637792352646,1.32268316116667e-08
"int34_1",-13.6427282226899,2.82492625022211e-10
"int14_3",-15.5445508623498,4.21750917744901e-11
"int13_4",-15.977688364621,2.73493374086165e-11
"null",-16.1395383867805,2.32624920458704e-11
"int34_2",-25.0351684523008,3.18664134903716e-15
"int124_3",-25.6760120138141,1.67887500963744e-15
"int123_4",-26.325218902994,8.77145005885805e-16
"int24_3",-27.8472646422,1.91449981747258e-16
"x2",-28.4228896933684,1.07662521241826e-16
"int23_4",-28.5564603078215,9.4201011278227e-17
"int134_2",-29.7224016752808,2.93557826143464e-17
"x4",-32.2253353137894,2.40261063558726e-18
"int234_1",-32.6272688122073,1.60740714616277e-18
"full",-80.8968318578845,1.74952849424862e-39
