"model","log_marginal","post_prob"
"int12_3",311.526498488012,0.99999979430227
"int12",296.12964061954,2.05697730343057e-07
"int12_4",265.824467502225,1.41860028174972e-20
"int124_3",251.063933358951,5.5136794445445e-27
"int123_4",250.894446766263,4.65408618595672e-27
"int13_2",160.174872013225,1.85705046419989e-66
"int23_1",158.879427323833,5.08416018613379e-67
"main",148.197676597495,1.16733048640606e-71
"int13",144.092551442903,1.92468927236886e-73
"int23",142.836552864566,5.48134797974257e-74
"full",141.582309312545,1.56378239747607e-74
"int34",132.181912716089,1.29311143053101e-78
"int14",132.06111088044,1.14596770843647e-78
"int24",132.009963154163,1.0888278100868e-78
"int14_2",123.926608631612,3.36049257661909e-82
"int24_1",123.81903266259,3.01775022268854e-82
"int134_2",96.6866176133099,4.96849839692125e-94
"int234_1",94.6605521335742,6.55112816861742e-95
"x1",88.3939890540044,1.24389101345656e-97
"int13_4",67.1924321556286,7.7101559340668e-107
"int14_3",60.7343957626202,1.2088532769615e-109
"int34_1",60.1073067559278,6.45702245696267e-110
"null",24.1022034504307,1.49009724209242e-125
"x2",21.3621903998633,9.62148401600033e-127
"x3",17.2482294460746,1.57243072662754e-128
"x4",7.9480076386925,1.43726387624993e-132
"int23_4",-15.8965858943903,6.3381296056934e-143
"int34_2",-18.1603923197426,6.58874162243141e-144
"int24_3",-18.2022087912844,6.31890482619764e-144
