"model","log_marginal","post_prob"
"int12_3",342.751904907451,0.999999897365805
"int12",326.659810334357,1.02634194939234e-07
"int12_4",284.687348473526,6.06573596501691e-26
"int123_4",279.892112023433,5.01578338294898e-28
"int124_3",278.72673363544,1.56394461515046e-28
"main",194.736292231887,5.21958692913798e-65
"int23_1",193.310782528718,1.25471513561538e-65
"int13_2",192.852578590202,7.93505049648161e-66
"int14",180.854296990808,4.88384873046045e-71
"int34",180.303857869388,2.81649854253688e-71
"int23",178.99039637739,7.57321789912936e-72
"int24",178.841481106836,6.52540351268982e-72
"int13",178.548861756932,4.86994889119258e-72
"full",174.294650459994,6.91741629037639e-74
"int14_2",153.335513246188,5.46394444418632e-83
"int24_1",152.904008997619,3.5490029540993e-83
"int134_2",135.917490403443,1.48920699896642e-90
"int234_1",133.157141707564,9.42216839763659e-92
"x1",112.383452583374,8.95885085244821e-101
"int13_4",107.817349289921,9.31577181855747e-103
"int34_1",107.630145539151,7.72533438129722e-103
"int14_3",105.212293081708,6.88426066521638e-104
"x3",40.7023832381345,6.63070082184057e-132
"null",25.9953187167815,2.71870738126209e-138
"x2",22.8739448458998,1.19885599189252e-139
"int24_3",16.7911673514409,2.73558565528465e-142
"int23_4",16.3969226683133,1.84430195804958e-142
"x4",15.5283595470198,7.7378419824032e-143
"int34_2",14.8321132612422,3.85694935822774e-143
