"id","alpha_true"
1,-0.0510603844010709
2,0.0705927915184232
3,-0.158070748653542
4,0.0431344569706967
5,0.147437297497002
6,0.00729852967996853
7,0.0391929877220935
8,-0.0924535507275824
9,0.030326077438603
10,-0.0594219579382998
11,0.0374957396592604
12,-0.0936182713608136
13,0.0770158929323061
14,-0.182228157879309
15,0.0387794998218501
16,0.0434913104640012
17,0.0901383717818768
18,-0.0635726326288374
19,0.0544696557904322
20,-0.187857679582037
21,-0.102292233921015
22,0.0296848836180347
23,-0.117123039431912
24,0.0264765335813871
25,-0.0232404376591694
26,-0.015886046022983
27,0.0407513984810496
28,0.0304307732610715
29,0.0729793458293494
30,0.0666116466124527
31,0.0122826630110775
32,0.0237937443022191
33,0.062992176969938
34,-0.0474539750728335
35,0.0490590887400969
36,0.113110213265518
37,-0.0215365773339417
38,0.0177283535779863
39,0.0440718863611217
40,0.0320135631078763
41,0.0311062612532895
42,0.0166107653190006
43,-0.028402174489669
44,-0.0813290069047481
45,-0.0679893361254772
46,-0.161890108659124
47,-0.0183533282497478
48,0.0385954557944141
49,0.129797592536532
50,0.0676998262140155
