"model","log_marginal","post_prob"
"int12_3",275.344092327395,0.999998911762064
"int12",261.613142673138,1.08823793574814e-06
"int12_4",232.396054594661,2.22794123471288e-19
"int123_4",220.046718222454,9.65283960520343e-25
"int124_3",219.326635633884,4.69815342446014e-25
"int23_1",179.724379916041,2.97088653871928e-42
"main",178.07842883639,5.72873317273872e-43
"int13_2",177.660589204892,3.77218642903597e-43
"int34",164.686224924209,8.74778972221121e-49
"int23",163.971306075073,4.27969701477869e-49
"int14",162.766441414177,1.28276455212688e-49
"int24",162.105302817528,6.62244112248454e-50
"int13",162.060048909729,6.32942974106088e-50
"int24_1",149.486168031134,2.19077361470217e-55
"int14_2",148.869236662713,1.18213646122889e-55
"int234_1",119.745744116011,2.65763604818531e-68
"int134_2",117.902206114448,4.20588239399248e-69
"full",117.31561742211,2.33940219162368e-69
"x1",92.0067157010067,2.38555004574616e-80
"int34_1",70.1426771549267,7.62354975819667e-90
"int14_3",66.1350145704226,1.38564345091028e-91
"int13_4",64.3312985080499,2.28195754704615e-92
"x3",25.3605918171468,2.71359286663112e-109
"x2",24.2838239576561,9.24507309614839e-110
"null",23.8335839001765,5.89350392038056e-110
"x4",10.1082434036471,6.44961716848699e-116
"int23_4",2.06986464695058,2.08214226254049e-119
"int24_3",-0.725837979308039,1.27160485026016e-120
"int34_2",-0.900522961260322,1.06779394058116e-120
