"model","log_marginal","post_prob"
"int12_3",309.074632658137,0.999999901848268
"int12",292.937877656252,9.81513560681497e-08
"int12_4",280.463784278619,3.75375897499064e-13
"int124_3",257.480299149478,3.91620679917519e-23
"int123_4",246.836488971246,9.33937019281013e-28
"full",154.726618242564,9.27916727867139e-68
"int23_1",122.657436920412,1.09658049456877e-81
"int13_2",120.460927564373,1.21929452536984e-82
"int23",106.47328780754,1.02648796666798e-88
"int13",104.411171776743,1.30553418857766e-89
"main",102.944622384363,3.01213158992842e-90
"int24_1",95.9220579751538,2.68542463773056e-93
"int24",95.4707087673573,1.70999365420181e-93
"int14_2",92.2430460333493,6.78013566605427e-95
"int14",89.6169985352071,4.90637169514287e-96
"int34",87.5948039758298,6.49430240847998e-97
"int234_1",73.1889452586703,3.59871587617999e-103
"int134_2",60.0568162683966,7.1274865051882e-109
"x1",52.5002923714179,3.72545886865947e-112
"x2",50.7301527923843,6.34479977561911e-113
"null",31.8864392530251,4.15620645766406e-121
"int13_4",22.4479676352217,3.30842254468176e-125
"x3",21.7790019749651,1.69470018457767e-125
"x4",15.6537766761479,3.7063064812078e-128
"int14_3",13.0434184317547,2.72443937144053e-129
"int34_1",12.5366325568068,1.64128060978641e-129
"int23_4",12.4146686667436,1.45282931463503e-129
"int24_3",11.3427736012136,4.97389350167874e-130
"int34_2",8.28056193880445,2.32699180994078e-131
