"y","x1","x2","x3","x4","x1_x2","x1_x3","id","eta","mu","u"
0.112327166393466,-1.41241276536633,-1.05702026540969,-0.895349462050945,2.13691025086675,1.49294891611556,1.26460300966463,"13",-0.79698037118348,0.310671817015538,0.0492328464430212
0.215979537530998,0.453284564704217,0.0355185040469443,-0.952704458031803,2.92812717459037,0.0160999896458641,-0.431846225550713,"43",-0.671004669663743,0.338271914966429,-0.042408985841394
0.302042141567221,-0.343716984828411,0.0494879540578097,-0.168437019456178,2.05657029320245,-0.0170098503540773,0.0578946644609619,"32",-0.911781492980833,0.286635427055921,-0.0160926828136984
0.482689998244693,-1.04429698122152,-1.60928783476845,0.439934337045997,1.93454297012585,1.68057442776521,-0.459422100112826,"49",0.550533032595676,0.634259249802722,0.0282009770827361
0.0596725514815619,0.190513234081346,1.37834569489336,-0.644184737466276,2.11158462054412,0.262593096016234,-0.122725717680543,"5",-1.1757794729779,0.235811906621965,0.215872487019686
0.480222089898674,-2.31977940903927,-1.19010453279355,-0.0977914859540761,2.80970049724517,2.76077998977879,0.226854675495619,"20",-0.377449440389766,0.406742208020117,0.208895114231042
0.0254856389359295,-0.97635984776607,1.22877773930789,-0.411337181925774,2.44928999914346,-1.19972924648899,0.401613108325573,"40",-2.5950886774882,0.069455174353422,0.10882613386787
0.307483929566424,-0.0808709463927333,-0.460820776550897,-0.813088546041399,2.31503561561846,0.0372670123171053,0.0657552402194594,"45",-0.835341276038019,0.302516871366049,-0.155499516760513
0.383111905513898,-0.304632988110575,0.801818877930677,0.173995859920979,2.36708045942081,-0.244260480707491,-0.0530048787265967,"13",-1.18627113312635,0.233926503863765,0.0492328464430212
0.376487349401196,-0.419158511627068,-0.581977605058024,-0.828776283189654,2.45324551056845,0.243940866736407,0.347388633333589,"18",-0.881476743222225,0.2928718549208,-0.0785247020551202
0.552392242176887,0.130458566895078,0.287497985870354,0.660588584840298,1.51082806617303,0.0375065752218679,0.0861794400855131,"23",-0.177272219899533,0.455797640990322,0.0455627955977207
0.194042182822939,0.715904657488895,1.59478387509596,0.382328206673265,2.20684999413738,1.14171320386939,0.273710543846767,"44",-0.230710179134728,0.442576935230561,0.0055870350473453
0.645699204156542,0.676788848515524,1.12168696728251,-0.681965540163219,2.046906669366,0.759145230982001,-0.461546672654332,"8",-0.682735042095155,0.335651143167269,-0.013829262849258
0.607605525925553,-0.239409168504436,-0.250841911120699,0.990049336571246,1.72575630187119,0.0600538533674702,-0.23702688844689,"41",0.00313163808522535,0.500782908881464,0.0251076165837432
0.573155764883361,-0.0387083080566291,-1.01685412258498,0.40594237158075,2.40723609999814,0.0393607026256726,-0.0157133423723863,"7",0.170571774694847,0.542539853190113,-0.12728951925148
0.671875604027612,-0.458252380445569,0.217173075838848,0.951040271203965,1.93475886013497,-0.0995200789718383,-0.435816468178817,"34",-0.551443723479624,0.365529519018411,0.00974992236689273
