"id","alpha_true"
1,-0.0580694548102309
2,0.108654287854404
3,0.094781389802896
4,-0.0514509172908649
5,-0.0646056088086999
6,-0.178440610349722
7,0.0698614731467803
8,-0.033681051448867
9,-0.123206897711795
10,0.139107262955526
11,0.0668787808227914
12,-0.0332360417656233
13,-0.0290095793351422
14,0.0166946596649151
15,-0.152761216410922
16,0.0345797932729432
17,0.14446178360524
18,0.0302626861030168
19,0.0339551184596377
20,-0.0249608226311517
21,0.0427642008599129
22,0.112420195005565
23,0.0163149768327713
24,0.00726234895867543
25,-0.0210893920792407
26,0.0684084762370658
27,0.0779070608328687
28,0.0521054037443793
29,0.0314386826564558
30,-0.155595540254686
31,-0.189082178818
32,0.0330596286043529
33,-0.1620245588422
34,0.0751702333181527
35,-0.0140267406471783
36,0.135989000894369
37,0.00131789601995039
38,-0.0332615673419556
39,0.0274160263824708
40,-0.0215236870967958
41,0.0340272446553647
42,0.00653192958508822
43,-0.0233647872690576
44,0.173133555726679
45,0.123890961226477
46,0.054675638704749
47,-0.0114048948901673
48,0.0448292430159465
49,0.0339272316189258
50,-0.0758040862949541
