"model","log_marginal","post_prob"
"int12_3",364.892552589473,0.999999906604855
"int12",348.70612620865,9.33951449601078e-08
"int12_4",324.399954582887,2.59590076997714e-18
"int124_3",309.039195248918,5.53598711544637e-25
"int123_4",301.928671860858,4.51995384190286e-28
"full",200.020201280196,2.4937193052268e-72
"int13_2",191.071985699935,3.24105885856923e-76
"int23_1",189.996616626975,1.10575793255499e-76
"main",188.569272776319,2.653215376196e-77
"int24",181.829139635706,3.13739987739673e-80
"int13",175.896540711865,8.31907231073256e-83
"int23",174.396299796913,1.85578879585175e-83
"int24_1",174.014145917555,1.26637178949177e-83
"int14",173.291005233275,6.1447641525998e-84
"int34",172.583264268507,3.02786998520676e-84
"int14_2",166.233714840685,5.29130680423347e-87
"int234_1",134.260723673636,6.88445094993023e-101
"x1",132.657869265157,1.38598485653528e-101
"int134_2",130.713104617629,1.98224773425711e-102
"int14_3",109.693690225331,1.47415193453486e-111
"int13_4",108.616885100376,5.02217362411758e-112
"int34_1",106.989324285113,9.86395408032127e-113
"x2",40.5699125208846,1.40756033961521e-141
"null",40.474587618944,1.27958147042963e-141
"x3",36.4175883975562,2.21378564768713e-143
"x4",26.3031148157078,8.96345626042855e-148
"int24_3",10.90231119372,1.83650228765116e-154
"int34_2",5.38402651727051,7.3693789434918e-157
"int23_4",3.78378879883508,1.48749830067274e-157
