"model","log_marginal","post_prob"
"int12_3",324.307752456044,0.999999873557982
"int12",308.424270592841,1.26442017992672e-07
"int12_4",286.34133552692,3.24634427681343e-17
"int123_4",263.575825538434,4.21171726852556e-27
"int124_3",260.094170266709,1.29537507711938e-28
"int13_2",201.464270651737,4.46430296343675e-54
"main",200.085475764611,1.1244771856859e-54
"int23_1",198.839084448543,3.23332810791094e-55
"int34",186.428829401936,1.31808826020586e-60
"int13",186.389746467788,1.26756719000631e-60
"int23",184.116257671338,1.30499050056628e-61
"int14",184.11194864234,1.29937935663064e-61
"int24",183.950678987502,1.10585310481123e-61
"int24_1",171.156935265711,3.07216926738064e-67
"int14_2",171.041253424522,2.73656113692633e-67
"full",156.258909619872,1.04067425578294e-73
"int234_1",142.471997307189,1.07086536209382e-79
"int134_2",140.210036835372,1.11526460695283e-80
"x1",98.348428538561,7.36397716511702e-99
"int13_4",73.0495118855017,7.58459739555043e-110
"int34_1",69.3947313895244,1.96192106686368e-111
"int14_3",68.3991308526433,7.24932735172948e-112
"x2",29.5647791385564,9.87991148095793e-129
"x3",27.64253231219,1.44521301501629e-129
"null",26.4872287311255,4.5518704566641e-130
"x4",11.96575908186,2.24696214592133e-136
"int34_2",4.90524647708753,1.92865297875215e-139
"int23_4",4.2003381381387,9.5305132724904e-140
"int24_3",2.82618931012985,2.41174305837079e-140
