"model","log_marginal","post_prob"
"int12_3",361.526248308638,0.999999888450948
"int12",345.517447007788,1.11549052238333e-07
"int12_4",320.635933137007,1.74406115482776e-18
"int123_4",299.028132661487,7.20133802191642e-28
"int124_3",297.606406030619,1.73766144871892e-28
"full",191.443941846113,1.36204916875831e-74
"int23_1",189.034877552962,1.22447368567835e-75
"int13_2",188.31467464733,5.95894406268691e-76
"main",187.964847061092,4.19992097003008e-76
"int14",177.028334958788,7.47436429205295e-81
"int24",175.231674683509,1.2396372491869e-81
"int23",172.969946029643,1.29133327993862e-82
"int34",172.464395165748,7.78897649384062e-83
"int13",172.15626530709,5.72349484331713e-83
"int24_1",164.614204343785,3.03518968303171e-86
"int14_2",162.026145627234,2.28142511360123e-87
"int134_2",136.248196369431,1.45540914828074e-98
"int234_1",130.071590686299,3.02356518064927e-101
"x1",98.4172533863037,5.41022488524896e-115
"x2",77.5128324785819,4.51378293265402e-124
"int34_1",75.2196523760193,4.55643527598927e-125
"int14_3",71.2567679238745,8.66096643507575e-127
"int13_4",69.8723776720607,2.16936839314358e-127
"null",53.1610490507056,1.19865859221128e-134
"x3",51.5216829103806,2.32663273546805e-135
"int34_2",46.3111530839744,1.27005779076177e-137
"int23_4",44.8237221276662,2.86972595932787e-138
"int24_3",44.1574977466031,1.47401822734257e-138
"x4",36.92789259604,1.06837872383796e-141
