"id","alpha_true"
1,-0.0266231397610696
2,-0.047618618653977
3,-0.0658338295333278
4,0.0161306108863175
5,-0.0377351640382692
6,-0.0575123726899117
7,-0.0299333544945776
8,-0.20338143910232
9,-0.000586718282949792
10,5.9013623680596e-05
11,-0.0841216157882874
12,-0.0711779298173272
13,-0.106635103417054
14,-0.0985310057891043
15,-0.137464268642987
16,0.115461547881143
17,-0.0135616719882472
18,-0.0434153655360447
19,-0.0233354609056668
20,0.115213532909869
21,-0.0834175707839373
22,-0.110775039228334
23,-0.278575926671789
24,0.0206836374632233
25,0.0556836096026729
26,0.0720331025507532
27,-0.136884288522705
28,0.0413545557883309
29,0.186483500733046
30,0.189269844456299
31,-0.0466305596639777
32,0.0308876092872656
33,0.108702707108327
34,0.0960215441785332
35,-0.0248838599976934
36,-0.0233538390823341
37,-0.145114047308893
38,0.253216885818012
39,-0.0694999004328799
40,-0.0547588119704057
41,-0.0635734225673632
42,0.0305928740759301
43,-0.0360085558355364
44,0.0377121153689188
45,0.015629218065869
46,-0.147756532715182
47,-0.0401505104413802
48,0.0551977747210502
49,-0.0210427431200249
50,0.0286137234303047
