"model","log_marginal","post_prob"
"int12_3",328.488806160712,0.999936841600687
"int12",318.819004608839,6.31583993128355e-05
"int123_4",291.726154817118,1.08182235396454e-16
"int124_3",290.826136241882,4.39827976366719e-17
"int12_4",265.150224630915,3.10724945001443e-28
"full",237.316944942445,2.53826135590774e-40
"int23_1",234.356389952572,1.31456977424234e-41
"int23",224.827791829281,9.56238129902494e-46
"int13_2",221.753276465703,4.41896946114442e-47
"main",217.771795685103,8.24490901440757e-49
"int24",216.758376942982,2.9927035571748e-49
"int14",215.342953531242,7.26696590479998e-50
"int34",214.542852808848,3.26492939421218e-50
"int13",212.388344135901,3.78601705484954e-51
"int234_1",208.994292405751,1.27105583387753e-52
"int134_2",196.814220676951,6.52268923006734e-58
"int24_1",183.015718569262,6.63457890312415e-64
"int14_2",180.17511465495,3.87395666363577e-65
"int14_3",124.0775121875,1.6798695521397e-89
"int34_1",121.38956828922,1.14265824011488e-90
"int13_4",121.207429049148,9.5238882067673e-91
"x1",114.590171140293,1.2734318086974e-93
"int23_4",95.2673796005306,5.16647048978777e-102
"x3",92.804327110974,4.40051847080055e-103
"int24_3",91.1966189331509,8.81627357367765e-104
"int34_2",89.2851159399569,1.30355648949236e-104
"x2",72.5826797883441,7.26698060394604e-112
"null",71.6001444255919,2.7204723404788e-112
"x4",62.694979700339,3.69130910649135e-116
