"model","log_marginal","post_prob"
"int12_3",330.909980813203,0.999901089173615
"int12",321.688787871255,9.89108263516272e-05
"int124_3",299.873822608204,3.31989840381425e-14
"int123_4",292.322379561162,1.74411351655958e-17
"int12_4",282.092710639539,6.29340938518336e-22
"full",239.592894057782,2.19507902602112e-40
"main",217.078740294215,3.66165494139707e-50
"int13_2",217.053527171301,3.57048732501283e-50
"int23_1",216.744280451704,2.62073646683382e-50
"int24",208.724479139042,8.61921860762413e-54
"int34",208.602316147782,7.62804388249081e-54
"int13",207.892404329494,3.75061423380613e-54
"int14",207.635927094895,2.90212256330579e-54
"int23",207.53550417643,2.6248387594532e-54
"int24_1",190.045068108843,6.65430587780926e-62
"int14_2",189.256123064861,3.02320976047003e-62
"int134_2",182.146172342985,2.46976661587642e-65
"int234_1",181.924058519705,1.9778488909156e-65
"x1",110.246172742003,1.46853005881931e-96
"int34_1",103.367004121006,1.51111622334309e-99
"int14_3",102.828510058339,8.81927466247572e-100
"int13_4",102.143830038605,4.44713295643302e-100
"x2",29.4499174422767,1.19540482723469e-131
"x3",29.3986431554527,1.13565617172457e-131
"null",25.4647623389775,2.22220507127995e-133
"int34_2",20.150245871094,1.09324867176504e-135
"int24_3",18.8503060802015,2.97962960292039e-136
"x4",18.5276538344204,2.15792422500142e-136
"int23_4",18.0243134646143,1.30448246410033e-136
