"model","log_marginal","post_prob"
"int12_3",369.958566447443,0.999841236250191
"int12",361.210631856206,0.000158763740819875
"int12_4",344.523687383428,8.98883521487096e-12
"int123_4",335.05063957974,6.91211620791192e-16
"int124_3",332.465328534807,5.20984389064678e-17
"full",274.047765604897,2.22023775467365e-42
"int13_2",226.881310680071,7.28229685783933e-63
"main",226.171625656327,3.58142688113601e-63
"int23_1",225.883215027141,2.68411391905178e-63
"int14",220.953967215914,1.94113535558474e-65
"int24",220.112684941231,8.36934691889204e-66
"int34",219.034784530421,2.84816647240537e-66
"int13",217.537859409509,6.37468970613503e-67
"int23",216.469687362747,2.19057347340337e-67
"int24_1",208.418409084111,6.98123240067695e-71
"int14_2",207.410261584056,2.54741205346545e-71
"int134_2",195.846489296799,2.42112217302084e-76
"int234_1",194.784372447768,8.37038084375477e-77
"x1",149.304366343245,1.48261889383461e-96
"int34_1",136.390099761145,3.65119321627604e-102
"int14_3",135.164849534714,1.07229777183301e-102
"int13_4",134.225941590295,4.19327035950047e-103
"null",31.8592435404741,1.46305539719771e-147
"x3",28.0892261693163,3.37258597465949e-149
"x2",27.8733148227082,2.71765249681927e-149
"x4",23.0902519376609,2.27476273797535e-151
"int34_2",10.8087464920309,1.05474156549568e-156
"int24_3",8.99303225589937,1.71629282795197e-157
"int23_4",6.37020986122077,1.2459886740576e-158
