"id","alpha_true"
1,-0.0985248360440106
2,0.0476236581925028
3,-0.00331269917251197
4,-0.00256052057397676
5,0.215872487019686
6,0.0619051560594201
7,-0.12728951925148
8,-0.013829262849258
9,0.021549633670729
10,0.132614644127457
11,0.130795356619944
12,0.0356799541764458
13,0.0492328464430212
14,0.0733685206900326
15,0.202298647947203
16,0.211997770451176
17,0.0862372200250922
18,-0.0785247020551202
19,0.134243153635246
20,0.208895114231042
21,-0.0952846020129315
22,0.117567656015557
23,0.0455627955977207
24,-0.0759277387452175
25,-0.0748969542653085
26,-0.084737338518039
27,-0.198261239795242
28,-0.0853564952632485
29,0.0765641405621395
30,-0.0770250891276772
31,0.165475004537968
32,-0.0160926828136984
33,0.0902668720369171
34,0.00974992236689273
35,0.0177675028705572
36,-0.0242021713810518
37,0.0965850488551376
38,-0.042219615806407
39,0.105002382666534
40,0.10882613386787
41,0.0251076165837432
42,0.107705820412337
43,-0.042408985841394
44,0.0055870350473453
45,-0.155499516760513
46,0.185137559694089
47,0.0818547120344432
48,0.138381322403901
49,0.0282009770827361
50,0.0139881609703263
