"id","alpha_true"
1,0.0835865306103513
2,0.0877308316291852
3,-0.00857124932872711
4,-0.0542636216157056
5,0.0455708081000568
6,0.0258055441828887
7,0.224798640034291
8,-0.0214161926160624
9,-0.0138705625608668
10,-0.10815995187739
11,0.150971972161476
12,-0.177946783464469
13,-0.0696691351846157
14,0.162863337204667
15,0.0170237236832705
16,-0.0743205653692552
17,0.211084995117729
18,-0.00192500152532965
19,-0.0398026898959592
20,0.159325875979
21,0.0184946279048678
22,-0.0232510574018355
23,-0.0587872312793006
24,-0.0572286607360666
25,0.098662187008636
26,-0.194377542131468
27,-0.0548299425462272
28,0.050519080963542
29,-0.0706155066672018
30,0.0862189546697249
31,0.00372161498074213
32,-0.0471795186866955
33,0.125668206592645
34,0.156275396951731
35,0.0144075806986642
36,-0.0295573543484813
37,-0.0251249348300078
38,-0.00238037643833806
39,0.0647911280946488
40,0.0982759762227055
41,0.0290481527208842
42,-0.0601771068309684
43,0.0611770691749394
44,0.0529754761128379
45,0.102391105510736
46,-0.0735541333987621
47,0.0303426296931724
48,-0.0840068375702645
49,0.0830898396065888
50,0.0409018381384305
