"id","alpha_true"
1,0.0824140175523986
2,0.123696607084963
3,0.0208072781219376
4,0.137807773535154
5,-0.196936847269337
6,-0.0191747346425186
7,-0.0438734791736096
8,0.0481054394318143
9,-0.0562836225662751
10,-0.0548161987908439
11,0.0640822927442449
12,0.0558756739276173
13,0.0598617190102308
14,-0.0328306417383878
15,-0.0810587525808888
16,0.192273625469282
17,-0.0550549719795354
18,-0.0761664355116627
19,0.0593535432737614
20,-0.0505549256975432
21,0.119621510140285
22,-0.0950931493418592
23,0.101929313888479
24,0.0605873670920796
25,0.049371349706269
26,-0.132266083270237
27,0.0327626235165286
28,-0.0026848599818667
29,0.0447691165330756
30,-0.146576418001817
31,-0.018902147545783
32,-0.0797906092945275
33,-0.221118221878683
34,0.123719577747701
35,0.058495972521069
36,-0.0699112703712485
37,-0.185411655061998
38,-0.0369595029668151
39,0.0256661189150229
40,0.214837619933976
41,-0.00857907185482889
42,0.0267834004019015
43,0.100695938172122
44,0.0530610038689949
45,-0.109432072341389
46,-0.0520321390741589
47,-0.102245173960148
48,-0.147755799194336
49,0.0489492891265803
50,0.0710219779423443
