"model","log_marginal","post_prob"
"int12_3",298.457104727813,0.99946730773764
"int12",290.920070892491,0.00053269226233615
"int124_3",266.4566233901,1.26513284188088e-14
"int123_4",266.321534776285,1.10526874793017e-14
"int12_4",259.212293810079,9.03574088158953e-18
"full",209.09863726367,1.55553311862041e-39
"int23_1",206.254700725848,9.05259970423593e-41
"main",205.982059105555,6.89233797569052e-41
"int13_2",204.909283005508,2.35757666887266e-41
"int34",199.319031965626,8.80340426838773e-44
"int23",197.522371174564,1.46006025336351e-44
"int14",196.723244707007,6.56620690220817e-45
"int24",196.491003175955,5.20539089255098e-45
"int13",196.334951822766,4.45329132101179e-45
"int24_1",175.754602559706,5.13746629582786e-54
"int14_2",175.058394732278,2.56088318196533e-54
"int234_1",173.605093019233,5.98727013926806e-55
"int134_2",172.349929209794,1.70654654217245e-55
"x1",100.077842017131,6.99438402986008e-87
"int34_1",97.460306279504,5.10467558427627e-88
"int14_3",93.7828171970744,1.29078803478137e-89
"int13_4",92.5830110156026,3.88853244541938e-90
"x3",35.3041604128873,5.17484064373493e-115
"x2",32.3391738721801,2.6682080305483e-116
"int23_4",29.8221895955566,2.15331370520185e-117
"int24_3",27.4550497415211,2.01869881488584e-118
"null",27.2104692071776,1.58070763727694e-118
"int34_2",27.1855274013153,1.54176954599387e-118
"x4",20.7501602905363,2.4727205476746e-121
