"model","log_marginal","post_prob"
"int12_3",362.907438325187,0.99994223969732
"int12",353.148287264077,5.77603026804009e-05
"int123_4",325.253127099114,4.43522165394761e-17
"int124_3",324.098239923568,1.39750767405946e-17
"int12_4",305.903074224145,1.75103223364005e-25
"full",265.627041162398,5.64462674451437e-43
"main",223.315005326075,2.37548092459501e-61
"int23_1",221.385996278173,3.45138623175243e-62
"int13_2",221.296163272127,3.15485630755486e-62
"int34",215.572977654943,1.03141074391117e-64
"int14",214.270804837903,2.80482120485174e-65
"int23",213.749609462777,1.66553171405297e-65
"int13",213.742710027102,1.65408003561345e-65
"int24",213.520024489447,1.32387024030724e-65
"int134_2",188.620184323943,2.03227388047436e-76
"int234_1",187.469037537502,6.42755110350389e-77
"int14_2",181.182302046135,1.19605459861942e-79
"int24_1",181.056670704932,1.05484829913829e-79
"int34_1",133.263444648653,1.84865410016357e-100
"int13_4",132.138400276996,6.00143484958821e-101
"int14_3",130.937900488491,1.80669424916357e-101
"x1",119.095355706145,1.29936992819225e-106
"x3",53.8898076730533,6.24199061355288e-135
"int23_4",48.2418732899403,2.20017068834536e-137
"int24_3",48.0827172492375,1.87644476166428e-137
"int34_2",47.503483165795,1.05142335124109e-137
"x2",33.6570133662784,1.01937080311484e-143
"null",31.1694368414676,8.47210700327923e-145
"x4",28.6806845438417,7.03299069174715e-146
