"model","log_marginal","post_prob"
"int12_3",346.215821655651,0.99992500166809
"int12",336.717851970916,7.49983319097049e-05
"int124_3",310.582311524923,3.34603598129711e-16
"int123_4",309.865996818419,1.63470383869395e-16
"full",252.682900805158,2.39406548632998e-41
"int12_4",242.901459497946,1.35241519298971e-45
"main",179.734231912369,4.98805993777028e-73
"int13_2",179.089169135865,2.61688392314969e-73
"int23_1",179.008539040704,2.41416669196962e-73
"int24",168.617180184252,7.41066946212264e-78
"int24_1",168.070154825096,4.28832160377565e-78
"int14_2",165.711523879304,4.05458998509768e-79
"int14",165.496837378784,3.27122021100886e-79
"int13",164.06499944683,7.81394712225884e-80
"int23",163.816352958233,6.09375051917397e-80
"int34",163.80123091752,6.00229382448207e-80
"x2",127.608222305156,1.14787164343929e-95
"int234_1",121.491292289941,2.5313044090193e-98
"int134_2",119.2160638448,2.60150830573804e-99
"int34_2",114.332120392307,1.96859113678737e-101
"int23_4",113.735206579875,1.08372514595952e-101
"int24_3",113.42695914153,7.96249163324146e-102
"null",92.3642719267516,5.67074550973872e-111
"x3",92.1798624079109,4.71576463399076e-111
"x1",89.1674596681114,2.31890113937139e-112
"x4",83.3681810979428,7.02566684635598e-115
"int14_3",52.0879440471057,1.82748242119147e-128
"int13_4",50.2209776740932,2.82514026171374e-129
"int34_1",49.0457204387028,8.72232535160968e-130
