"model","log_marginal","post_prob"
"int12_3",248.516112656259,0.999999821585585
"int12",232.976956015165,1.78414414819319e-07
"int12_4",199.070895144516,3.35903710063391e-22
"int124_3",190.293716738605,5.18005835565114e-26
"int123_4",185.742540400939,5.46743819863173e-28
"int13_2",147.438032467266,1.26574859813573e-44
"main",147.343536222708,1.15161750447233e-44
"int23_1",146.58376430958,5.38695699004496e-45
"int24",135.260101352072,6.50937318801053e-50
"int13",132.019735667691,2.54839200938797e-51
"int14",131.173326212812,1.09313872322588e-51
"int23",131.171750735246,1.09141786363507e-51
"int34",131.157711194334,1.07620192024817e-51
"int24_1",116.027284101885,2.88956699120815e-58
"int14_2",112.299804319974,6.95038507796625e-60
"int234_1",86.9795228775927,7.00729427291169e-71
"int134_2",84.0604413429884,3.78276492501012e-72
"full",81.5702842162069,3.13579637863934e-73
"x1",52.9483588549156,1.16413570170689e-85
"x2",50.085283067569,6.64638649903734e-87
"x3",43.4253159627854,8.5152740465875e-90
"int13_4",42.8619285292305,4.84755310895279e-90
"int14_3",41.0158797290075,7.65233137867751e-91
"int34_1",40.9437991042747,7.12015668897253e-91
"null",30.9380097732263,3.21388592325537e-95
"int24_3",30.0994467140115,1.38946351717286e-95
"int23_4",27.8799036319208,1.50977362848249e-96
"int34_2",27.3604471424094,8.98079427881053e-97
"x4",14.7704535537476,3.05879242115761e-102
