"id","alpha_true"
1,-0.367692877310594
2,0.488969004043339
3,-0.0115925544194747
4,0.602075354923611
5,-0.247807305739662
6,0.800492613679135
7,-0.39661012772837
8,0.237876774759034
9,0.852686238902466
10,0.684116225344196
11,-0.230711696457723
12,0.100877078846248
13,0.475924506445911
14,-0.13201594869627
15,1.13564180018426
16,-0.8114226512117
17,0.0576178738322218
18,-0.435892401147081
19,-0.198941367065307
20,-0.565809369766836
21,-0.688896996549641
22,0.352236093365793
23,0.680387082008694
24,-0.446043240557558
25,0.29046564829654
26,0.217994514334458
27,0.842770686327003
28,-0.466411600472379
29,-0.293361548902007
30,-0.0554837108285319
31,0.0226250986790295
32,-0.858224070242454
33,0.317270420720391
34,0.0598287146116013
35,-0.349664501085804
36,-0.299128644141064
37,-0.682803564791619
38,0.648670865621454
39,-0.419666063011582
40,0.0766332619082744
41,0.462242191424771
42,-0.169576477942466
43,-0.351070165865753
44,-0.363011214186599
45,0.336613890265552
46,0.0188976997339828
47,0.268579686826398
48,-0.194777661112716
49,-0.706981652483612
50,0.548707105486519
