"model","log_marginal","post_prob"
"int12_3",367.55429142448,0.9999391266346
"int12",357.847637471029,6.08733653999261e-05
"int124_3",330.56977674221,8.66568543071659e-17
"int123_4",330.155394673257,5.72583823008362e-17
"int12_4",330.03800390024,5.09163084718123e-17
"full",266.534094183707,1.34109437143192e-44
"int13_2",204.032701530941,9.62607850933188e-72
"main",203.358537742766,4.90527981675529e-72
"int23_1",202.272499692395,1.65578313169997e-72
"int24",196.950172105882,8.08250444634743e-75
"int14",196.770670915638,6.75444353981927e-75
"int34",195.588082212679,2.07013099427783e-75
"int13",195.264675287905,1.49811097245321e-75
"int23",193.654939160286,2.99532855924142e-76
"int24_1",187.829837825813,8.84372238809807e-79
"int14_2",187.576978745298,6.86783413358384e-79
"int234_1",174.199661188838,1.06444836798727e-84
"int134_2",172.470878928587,1.88940040627708e-85
"x1",148.18395489082,5.35361224230484e-96
"int13_4",137.87988303653,1.79326868614389e-100
"int34_1",137.777393220437,1.6185816161495e-100
"int14_3",137.497230872026,1.22309908539283e-100
"null",82.0656418612562,1.03235344389571e-124
"x3",80.9597682850691,3.41628126349988e-125
"x2",74.3503163363598,4.60367979851607e-128
"x4",72.9634783222453,1.15029441860321e-128
"int24_3",57.9320599792483,3.40994183425479e-135
"int34_2",56.8210793630972,1.12267543459688e-135
"int23_4",54.7307154568083,1.38809985938791e-136
