"model","log_marginal","post_prob"
"int12_3",348.836608551273,0.99993233316815
"int12",339.235761793924,6.76668318493292e-05
"int123_4",311.931058628843,9.37764803788937e-17
"int124_3",310.867481417778,3.23733926618515e-17
"int12_4",248.596287664911,2.9251785929979e-44
"full",247.844351596597,1.37908394108401e-44
"int13_2",173.252980786234,5.55865807870307e-77
"int23_1",172.749788741589,3.36075174215961e-77
"main",172.563314655217,2.78902088053827e-77
"int24_1",157.646783211534,9.27437112202346e-84
"int24",157.590707860488,8.76862010705368e-84
"int14_2",157.463141462024,7.71844603621787e-84
"int14",157.27817479437,6.41504739039945e-84
"int13",157.120416010494,5.47880823311225e-84
"int23",156.603688700411,3.26794155077138e-84
"int34",156.39720308892,2.65826772653726e-84
"int134_2",109.7475790415,1.46192270779785e-104
"int234_1",109.642442763525,1.31602550644332e-104
"x1",84.6812786836514,1.9000651167756e-115
"x2",64.7754951432742,4.30324958246423e-124
"int14_3",45.300923592725,1.50002180931329e-132
"int13_4",45.2499310528644,1.42544936473526e-132
"int34_1",45.0068099302539,1.11780393155555e-132
"null",35.1370858727203,5.78094632025244e-137
"int24_3",27.4922645212647,2.7662740876517e-140
"int34_2",26.6703705186693,1.21604929021815e-140
"int23_4",26.6475127385382,1.18856837576823e-140
"x3",25.118983106359,2.57746149557212e-141
"x4",19.6750595560479,1.11410526939237e-143
