"model","log_marginal","post_prob"
"int12_3",411.452173086418,0.99992393361653
"int12",401.968345023473,7.60663834697152e-05
"int124_3",374.82971912879,1.24462149174852e-16
"int123_4",373.745942405841,4.21074600799442e-17
"int12_4",365.763450186358,1.43749625798419e-20
"full",310.454176785262,1.37118005253676e-44
"int23_1",308.590966044276,2.12770955172593e-45
"int13_2",307.612902862261,8.00101160485929e-46
"main",307.387866894524,6.38870774146491e-46
"int23",299.319180361895,2.00090737046513e-49
"int24",299.315632044962,1.99382009834137e-49
"int34",299.1528409352,1.69428586965116e-49
"int13",298.304754130323,7.25549871129559e-50
"int14",298.166629588992,6.31946835135861e-50
"int24_1",277.307887742479,5.51879242865941e-59
"int14_2",276.130976999644,1.70105446210358e-59
"int234_1",274.120627461849,2.27842379473567e-60
"int134_2",272.038185174379,2.8394963398462e-61
"x1",163.695703167088,2.51593387010583e-108
"int34_1",157.225465481209,3.89682316398807e-111
"int14_3",156.578591351508,2.04068904534793e-111
"int13_4",155.002894184642,4.22143637889998e-112
"x2",124.419568197133,2.20440066720025e-125
"int24_3",120.743074048835,5.57968154170105e-127
"int34_2",117.751405415496,2.80120074579146e-128
"int23_4",114.865720579965,1.56353365092698e-129
"x3",104.253213645315,3.84728209951305e-134
"null",100.978393627854,1.45518352451434e-135
"x4",96.418560087139,1.5226750229979e-137
