"model","log_marginal","post_prob"
"int12_3",417.355976391563,0.999928040990518
"int12",407.816634438362,7.1959009411411e-05
"int124_3",386.602656168541,4.40525927671345e-14
"int12_4",386.067083255245,2.57854736616715e-14
"int123_4",381.18995430113,1.96455829908509e-16
"full",325.164931748417,9.16023843172355e-41
"int13_2",314.266209928313,1.69298079595622e-45
"int23_1",314.150054462369,1.50732309669251e-45
"main",308.189611544969,3.88703888438688e-48
"int24",305.666943552522,3.11916318549283e-49
"int13",305.389762810112,2.36406835395562e-49
"int23",305.320359873561,2.20555918879253e-49
"int34",299.221137156432,4.95062404811564e-52
"int14",298.714510752362,2.98287390933941e-52
"int234_1",285.591767541096,5.96348225594731e-58
"int24_1",280.088980100685,2.43035497557303e-60
"int134_2",278.320773463863,4.14712690874283e-61
"int14_2",274.376794977567,8.0333970475695e-63
"x1",204.400756717966,3.27108591294395e-93
"int13_4",201.115384614402,1.2242580691566e-94
"int34_1",199.571522110666,2.61446004366775e-95
"int14_3",199.077153181315,1.59470483484415e-95
"x3",132.308491583929,1.60479297709552e-124
"int23_4",127.678830811896,1.56596802012562e-126
"x2",124.480553652967,6.3942375568921e-128
"null",121.517936705266,3.30476494034283e-129
"int24_3",119.792505021908,5.88565925850039e-130
"int34_2",119.341267741277,3.74822156194187e-130
"x4",112.658203222165,4.69253166384194e-133
