"model","log_marginal","post_prob"
"int12_3",363.075791982385,0.999938323414785
"int12",353.382247241617,6.16765712704025e-05
"int12_4",338.079426452465,1.39376513383968e-11
"int123_4",330.461051168088,6.84811822000854e-15
"int124_3",325.485377717792,4.72785039764142e-17
"full",267.359668013495,2.69766951682637e-42
"int13_2",264.479962419841,1.51477627942784e-43
"main",262.494067331285,2.0791471012623e-44
"int23_1",262.292527705468,1.69964284248524e-44
"int13",254.975429404268,1.12870969121323e-47
"int24",254.143408294459,4.91179324086377e-48
"int34",253.501414388174,2.58479238903542e-48
"int14",253.458304128562,2.47572908243832e-48
"int23",252.790914232453,1.27016274165287e-48
"int24_1",248.338005089907,1.47905900589412e-50
"int14_2",247.829411475923,8.89418380226462e-51
"int134_2",228.839910433272,5.03582446253535e-59
"int234_1",226.878060731992,7.08027430615463e-60
"x1",188.95141102992,2.39174789769725e-76
"int34_1",169.529511716939,8.78803344753157e-85
"int13_4",169.031019105904,5.338252485596e-85
"int14_3",169.010943863719,5.23215431062208e-85
"x2",123.0564866147,5.76651388297016e-105
"null",119.358037267196,1.42789804411829e-106
"x3",116.589763757922,8.96295651190714e-108
"x4",110.622855205349,2.29644384905274e-110
"int24_3",106.728421538205,4.67438822243486e-112
"int34_2",104.067610861544,3.26700188303374e-113
"int23_4",103.439121415155,1.74260873357594e-113
