"id","alpha_true"
1,0.805576699416861
2,0.693490899136162
3,-0.449825072822793
4,0.834381231620945
5,0.651387450409377
6,-0.684295416698788
7,0.227529333539635
8,-0.261053876118585
9,-0.21542709667515
10,0.42996075144048
11,0.134057233126578
12,-0.145477032941682
13,0.393745904204007
14,0.263520033455369
15,-0.422446509143479
16,0.201013929647588
17,-0.561678197483729
18,-0.406341172694491
19,0.111561145013523
20,-0.278115685402889
21,0.555721688943363
22,-0.337983547037282
23,0.66510001694453
24,-0.449539162861379
25,0.0731380741363725
26,-0.0114296961791448
27,-0.0735797145185374
28,-0.255643831929232
29,-0.186766395750805
30,-0.520489552749576
31,0.114940675533114
32,0.0592549806815168
33,0.710859266217065
34,-0.655824762930263
35,-0.234474829727631
36,0.0954179453155508
37,0.22786805140981
38,-0.230361868049172
39,0.00175426729524981
40,-0.25178784411001
41,-0.237769296065321
42,-0.655650871813159
43,0.0293669404423914
44,-1.1981993624887
45,0.0290526258050669
46,-0.749594743448753
47,-0.0891669709870255
48,0.927766476764977
49,0.0637081015217151
50,-0.430609363388498
