"id","alpha_true"
1,0.297557159193943
2,0.608613648561873
3,0.602537371038323
4,-0.128968250105903
5,0.201211017854295
6,-0.446437608797221
7,0.153029751011342
8,0.257486541166362
9,0.406693958052415
10,-0.55115623017975
11,-0.0103530769820678
12,0.360231738865163
13,0.501580318933395
14,0.0113239144692247
15,0.111674080106092
16,-0.768952939326105
17,-0.297016280418762
18,1.03733283850732
19,0.491622494077971
20,-0.378325408534551
21,-0.334147322235724
22,-0.0270798464037389
23,-0.461200641131822
24,-0.183106963622603
25,-0.899664239068997
26,0.257100997743029
27,0.0912166453853129
28,-0.456184974694168
29,-0.370828762165905
30,0.125513207202723
31,-0.284776947602715
32,0.499187919193693
33,-0.0466345794229125
34,0.125012298321844
35,0.0709675474448971
36,0.186757322298248
37,-0.342408201589367
38,-0.574856489775167
39,-0.00305541890659557
40,0.399485951886724
41,0.0460088136851499
42,0.132400717077749
43,-0.0621767487942522
44,-0.335073214346361
45,-0.524824825828416
46,0.717873470848493
47,-0.313766726533705
48,1.46460258680994
49,0.0939750693710914
50,0.550226638296073
