"model","log_marginal","post_prob"
"int12_3",301.094125639082,0.999999834314547
"int12",285.480951097009,1.65685452966562e-07
"int12_4",255.645868415763,1.82840585710767e-20
"int124_3",243.903753415328,1.45390775578702e-25
"int123_4",237.35741124223,2.08687564605636e-28
"int23_1",185.534299459702,6.50137307974498e-51
"main",185.472273140676,6.1103684772382e-51
"int13_2",185.284289755493,5.06322531071089e-51
"int24",170.849505060551,2.7257116676112e-57
"int34",169.921323665668,1.07739723140607e-57
"int23",169.710197241288,8.7233804595344e-58
"int13",169.506380405321,7.11489158720133e-58
"int14",169.34548097359,6.0574599525987e-58
"int24_1",160.09261255598,5.8052490496728e-62
"int14_2",158.905566518671,1.77130485205383e-62
"full",136.101096662414,2.21023214548307e-72
"int234_1",123.452927236929,7.10244212161285e-78
"int134_2",123.088517009612,4.93340026075901e-78
"x1",99.8188281851736,3.86588472956872e-88
"int34_1",71.6204085039371,2.19195096438772e-100
"int14_3",71.5768759051821,2.0985767981698e-100
"int13_4",70.9377316111157,1.10751094527271e-100
"null",20.230837466927,1.05347371884374e-122
"x2",19.1700060709712,3.64678772395464e-123
"x3",16.3960102586453,2.2760374834697e-124
"x4",6.54200554149099,1.19574765200768e-128
"int34_2",-11.3875134552046,1.95410714778768e-136
"int24_3",-12.2126264217266,8.56261396850793e-137
"int23_4",-13.1945035327848,3.20761734893373e-137
