"model","log_marginal","post_prob"
"int12_3",302.242889749533,0.999999792697773
"int12",286.853801882887,2.07302227151251e-07
"int12_4",256.541036385755,1.41885227648319e-20
"int124_3",241.811509166522,5.68833007298186e-27
"int123_4",241.642065048642,4.80171239208846e-27
"int13_2",150.891262540823,1.85704909828871e-66
"int23_1",149.596489117655,5.08757041480191e-67
"main",138.914035376405,1.1672925672062e-71
"int13",134.816482228628,1.93925535227696e-73
"int23",133.560615308531,5.5235580850159e-74
"full",132.385376020918,1.70537144897164e-74
"int34",122.90596588199,1.30305717760806e-78
"int14",122.785215241866,1.15484084572031e-78
"int24",122.734062660489,1.09725319037182e-78
"int14_2",114.64300183715,3.36049910408732e-82
"int24_1",114.534936100558,3.01627844722379e-82
"int134_2",87.4357466539035,5.13384781026516e-94
"int234_1",85.4091430617532,6.76550521370339e-95
"x1",79.0873259490045,1.21554193282048e-97
"int13_4",57.9088435874219,7.71031143920482e-107
"int14_3",51.4502782348228,1.20823837982674e-109
"int34_1",50.8233975181423,6.45508240733709e-110
"null",14.7834631740993,1.43865671514429e-125
"x2",12.0555193840671,9.40212979431767e-127
"x3",7.94286277967296,1.53858740512236e-128
"x4",-1.3587986874852,1.40430656217087e-132
"int23_4",-25.1802360341533,6.33786719424973e-143
"int34_2",-27.4440246401784,6.5885862382685e-144
"int24_3",-27.4858206338703,6.31888520153053e-144
