"y","x1","x2","x3","x4","x1_x2","x1_x3","id","eta","mu","u"
0.688131816658756,0.574110711280822,-0.536039306034833,0.290931169874966,2.00734640308626,-0.307745907262136,0.167026700870678,"20",0.418492907588055,0.603122559702803,0.115213532909869
0.454344236122217,-0.352972583940051,-1.66404161272882,-0.508634104393423,2.18243753337218,0.587361067828661,0.17953389410778,"9",0.196087557137053,0.548865415252606,-0.000586718282949792
0.402350763369462,-0.845193903479859,-1.46619258539279,-0.687500845175236,2.06138967601913,1.23921703450135,0.58107152297936,"44",-0.106791064966373,0.47332757737094,0.0377121153689188
0.499968997012894,-0.126840474762764,0.463751181767235,0.36084216972813,0.968274327836927,-0.0588224200671492,-0.0457693921227421,"34",-0.626809427854814,0.348234341891743,0.0960215441785332
0.397559261628544,-1.72522679919181,-0.892990378588867,0.934789613820612,1.55424735868798,1.54061093256196,-1.61272409336949,"23",-0.53932395893683,0.368344860654316,-0.278575926671789
0.598550499472977,0.0638631262431256,-1.19299198023935,-0.334044604096562,2.17875636097667,-0.0761881974410622,-0.0213331327222536,"8",-0.133993330988914,0.466551697112758,-0.20338143910232
0.586932829515482,-0.396937166109644,-0.806485013191695,0.681162669323385,2.21997296846357,0.32012387564621,-0.270378779620905,"30",0.324242004403778,0.580357711825993,0.189269844456299
0.403191214244234,2.16743612027212,0.320826149884279,-0.994749455247074,2.39551453742578,0.695370185587025,-2.15605589992353,"40",0.767467740928,0.68297286085699,-0.0547588119704057
0.39702845518455,1.10359606207899,-0.256567380244519,-0.818790771998465,1.61235980614621,-0.283146750495773,-0.903614271644119,"18",-0.0292521739236864,0.492687477949113,-0.0434153655360447
0.794122964076956,2.10285078620289,1.95590901263461,0.206272256560624,0.977395455748406,4.11298480496001,0.433759776880352,"2",1.70944665299189,0.846764498811741,-0.047618618653977
0.233386469249125,0.00735421942720012,-0.4243045206468,-0.206416177097708,2.45700026051637,-0.00312042854878953,-0.00151802985970034,"47",-0.38414068247991,0.405128604261602,-0.0401505104413802
0.230078379400656,-0.740213718819414,0.280229082245978,-0.0819224095903337,1.37643755364953,-0.207429411090647,0.0606400914575081,"41",-1.44781481620191,0.190338095756025,-0.0635734225673632
0.651355706156804,0.963699922450785,0.382852401954984,-0.330395775381476,1.66006291539004,0.368954830074115,-0.318402383113195,"12",-0.0475453886907813,0.488115891475274,-0.0711779298173272
0.408920967296295,-0.50311820630703,0.697173993393787,0.264930468052626,2.63420583127986,-0.350760929040191,-0.133291341882719,"40",-1.38339691064207,0.200463995072664,-0.0547588119704057
0.225376665819037,-1.26896893270651,-0.497421236908125,0.463365304749459,1.94981492405688,0.631212096104858,-0.58799617622115,"30",-0.543285068747364,0.367423722996081,0.189269844456299
0.814343787041784,-1.08783635525892,-2.00149354341138,-0.314792834687978,1.43184955014565,2.1772974413389,0.342443089948595,"3",0.478315771497929,0.617350089941842,-0.0658338295333278
