"model","log_marginal","post_prob"
"int12_3",280.736542189987,0.999999748878817
"int12",265.539212214121,2.5112117962013e-07
"int12_4",247.491232744718,3.64540218618928e-15
"int123_4",218.245907036294,7.25540856001382e-28
"int124_3",218.122159932682,6.41090274844516e-28
"main",187.365666632844,2.81542437324771e-41
"int23_1",186.163291588595,8.45977902446172e-42
"int13_2",185.949017134471,6.82811467162607e-42
"int24",173.113482680748,1.81927780220023e-47
"int23",171.44388337355,3.42610962091937e-48
"int14",171.238836448257,2.79094003966196e-48
"int34",171.191660444989,2.66233209888268e-48
"int13",171.186056948272,2.64745544926138e-48
"int24_1",165.906616294414,1.34895268571019e-50
"int14_2",163.783198942814,1.61364604754801e-51
"int234_1",124.954739312231,2.21219048586088e-68
"int134_2",122.857608737829,2.71675380440117e-69
"full",108.470710252227,1.53426246335389e-75
"x1",86.116935643385,3.00454489351017e-85
"int14_3",52.8096120594065,1.02941823749795e-99
"int13_4",51.950236933117,4.35883051734106e-100
"int34_1",51.7777960540615,3.66842682584166e-100
"x2",41.6027539951283,1.39802597730282e-104
"null",26.0673609282783,2.50368540786652e-111
"x3",19.6848023731981,4.2332098429357e-114
"x4",12.3996298546948,2.90241542035018e-117
"int24_3",11.1996550925936,8.74212788189668e-118
"int34_2",8.58563650963401,6.40270229482843e-119
"int23_4",8.58276750425523,6.38435923325907e-119
