"id","alpha_true"
1,0.0293837954113544
2,-0.0145144620378108
3,0.0153889315554125
4,0.0147926627994482
5,0.337728997856035
6,-0.0437714156776033
7,-0.0953674027469948
8,0.067239573324586
9,0.0993005584458316
10,0.137512023355355
11,0.0598393285215954
12,0.0482888522590317
13,-0.0296351231008307
14,0.0243654339331271
15,0.0280675733871559
16,-0.038241684334044
17,0.0596444309039217
18,0.0344473057408506
19,-0.0502951252949377
20,0.0181436654711349
21,0.0982561063535218
22,0.0573043497902707
23,0.187865522531112
24,0.0759868141002882
25,-0.0339037397839275
26,-0.12461008566015
27,0.0570754384269914
28,0.0665337243070424
29,0.0764001346530713
30,0.15944539037786
31,-0.0974641184864748
32,0.172040489990788
33,-0.100647815648718
34,-0.0962904924155176
35,-0.0368043144031325
36,-0.107404513082677
37,-0.0960468712371779
38,-0.103574159000002
39,0.0176776131640901
40,-0.0764247167317315
41,0.05283141639602
42,-0.0933121191086823
43,0.0103657307697731
44,0.0626540289051396
45,-0.115997995301374
46,0.116034554755948
47,0.173957633955779
48,-0.0692727965683579
49,-0.00184533955172807
50,0.134310017277961
