"id","alpha_true"
1,0.118136253368851
2,0.179214350014046
3,-0.0180396203762096
4,-0.117949746686858
5,-0.00390230116935914
6,0.013432297077702
7,-0.0746776420100791
8,-0.226596991015946
9,-0.0562217054019507
10,-0.177105271369808
11,-0.00752265997076535
12,0.111236989108347
13,-0.019736922847186
14,0.0941764556726832
15,0.00659575660366353
16,0.0891813255885637
17,0.0264348181362119
18,0.129814306967998
19,0.149947459107373
20,0.167107469341295
21,0.0442777862693643
22,0.205847398484084
23,-0.063050016769129
24,0.123569484317558
25,0.0855624494456559
26,0.132137669719848
27,-0.00119638097538648
28,-0.0205143101092974
29,-0.00625662404506139
30,-0.141066152683978
31,-0.0956081561670498
32,0.0477853760855989
33,0.113256197948907
34,0.0536510131722908
35,-0.033600563305164
36,0.1530050589994
37,-0.0862700583008441
38,-0.0508844712121801
39,-0.0628499689226128
40,-0.0363845090790373
41,-0.217748271457554
42,0.130768912862234
43,0.145335000421388
44,-0.0253462450206217
45,-0.0812240053117379
46,0.00477103901917248
47,-0.0222188137354444
48,-0.135420300736888
49,-0.0990182507761908
50,0.192596490468866
