"id","alpha_true"
1,0.0439589370822553
2,0.026433328759287
3,0.0213218563665314
4,0.13596658894869
5,-0.0970867835799896
6,0.00289094441043616
7,-0.210725870801187
8,0.118797252596034
9,-0.0806624358748871
10,-0.00105766221955557
11,0.0377620159477215
12,0.0115816077842249
13,-0.122735552874699
14,-0.0315287981903814
15,0.0787671010430501
16,-0.0840967261097648
17,0.116313503929331
18,0.0170323724561984
19,-0.110101049545502
20,0.0920853730511645
21,0.0566261913356023
22,-0.0853842483845801
23,0.0609997947646075
24,-0.0754106254052855
25,-0.0414891899405517
26,0.181990885132815
27,-0.0175941893131981
28,0.023672213652604
29,-0.12299211683593
30,-0.0211098388833009
31,-0.177831813521681
32,-0.0373951827838285
33,-0.0468679645488279
34,0.185866085231963
35,0.0948934375230092
36,-0.00181403400863084
37,-0.124685778768588
38,0.15870621243741
39,-0.0361642555143825
40,0.00645925253054209
41,0.139478124784606
42,0.00914796835405789
43,-0.19648568302627
44,0.0190560648179659
45,-0.0534347049343387
46,0.00202111039707144
47,-0.123499444674116
48,0.00330952054026267
49,0.0510332595589336
50,-0.088095677405043
