"model","log_marginal","post_prob"
"int12_3",305.04400928061,0.999999901217021
"int12",288.913668859139,9.87829794057619e-08
"int12_4",267.968505310456,7.91248990754505e-17
"int123_4",241.852679740263,3.60042885480892e-28
"int124_3",240.556038008465,9.84532108817659e-29
"int13_2",166.787502222153,9.03570106507054e-61
"int23_1",163.097241441692,2.25580710737304e-62
"main",163.010120762574,2.06759717663584e-62
"int13",150.674588585838,9.08264572921689e-68
"int24",149.454892524587,2.68228614156289e-68
"int14",149.443093618332,2.65082407282334e-68
"int34",147.346772962167,3.25807001251167e-69
"int23",147.008444891905,2.32287798835623e-69
"int14_2",140.559023836506,3.67348628540174e-72
"int24_1",140.391186242632,3.10590009427178e-72
"full",131.605961892869,4.75130625371796e-76
"x1",121.388063272782,1.73474656886786e-80
"int134_2",108.208490250847,3.27657565343814e-86
"int234_1",102.581579645324,1.17946205555399e-88
"int13_4",90.0718499879271,4.352887203931e-94
"int14_3",87.4124861352955,3.04670473055219e-95
"int34_1",86.2586013996496,9.60958413339011e-96
"int24_3",41.6354885954172,4.0098944141636e-115
"null",19.0114085331622,5.99266234320877e-125
"x3",10.843119498046,1.69893574367737e-128
"x2",4.50498516927871,3.00303358304997e-131
"x4",3.19610434177866,8.11186039977054e-132
"int23_4",-34.8136270077568,2.52176077045747e-148
"int34_2",-34.8150469977946,2.51818243648616e-148
