"model","log_marginal","post_prob"
"int12_3",253.326822215004,0.999999876628095
"int12",237.418757341209,1.23371587744633e-07
"int12_4",224.547722019052,3.17245548694037e-13
"int123_4",200.588881888904,1.24796807587447e-23
"int124_3",189.791214450905,2.55173805288976e-28
"int13_2",161.942371772208,2.05228365994149e-40
"int13",146.092432556852,2.68346693025699e-47
"int23_1",145.80139207169,2.00585239290803e-47
"main",143.215207685783,1.51054393999185e-48
"int23",129.971677215775,2.67633922272801e-54
"int14",127.503290655164,2.26743317425258e-55
"int24",127.142460635529,1.58062195474587e-55
"int34",127.069210485884,1.46897997030592e-55
"int14_2",126.85477237648,1.18545913207748e-55
"int24_1",126.204145110312,6.18475862740579e-56
"int134_2",99.0278399926065,9.74548380123194e-68
"x1",90.9593815606632,3.05292706809635e-71
"full",89.0945143330757,4.72949622396996e-72
"int234_1",84.5853385406106,5.20600664922153e-74
"int13_4",74.7510503106508,2.789507971028e-78
"int14_3",61.6316480567588,5.5955605806074e-84
"int34_1",60.9220823868757,2.75222000347735e-84
"null",36.0954960844182,4.54604480126223e-95
"x2",30.892246357937,2.49971828614774e-97
"x3",30.2782856980828,1.3528552786035e-97
"x4",24.3193213894162,3.4938642213724e-100
"int24_3",-1.75094099284308,1.66392952896454e-111
"int34_2",-2.67647830786768,6.59445911954171e-112
"int23_4",-2.69899826979861,6.44761185468569e-112
